Feature,LIME Weight,Predicted Close t+1,Date_dt,Model,Coin,Scope,Date
Close_t-5,0.2182141206879735,0.2182141206879735,2022-02-03 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-03
Close_t-6,0.2031954989396896,0.2031954989396896,2022-02-03 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-03
BTC_t-0,0.1845411591167997,0.1845411591167997,2022-02-03 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-03
BTC_t-1,0.1814778624737105,0.1814778624737105,2022-02-03 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-03
BTC_t-2,0.1771102354275514,0.1771102354275514,2022-02-03 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-03
Close_t-0,0.2631113314149038,0.2631113314149038,2022-02-04 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-04
Close_t-1,0.261007468338728,0.261007468338728,2022-02-04 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-04
Close_t-2,0.2548611712203581,0.2548611712203581,2022-02-04 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-04
Close_t-3,0.2427946075707292,0.2427946075707292,2022-02-04 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-04
Close_t-4,0.2286744742790256,0.2286744742790256,2022-02-04 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-04
Close_t-5,0.2161791841172239,0.2161791841172239,2022-02-04 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-04
Close_t-6,0.2052458477632031,0.2052458477632031,2022-02-04 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-04
Close_t-7,0.1934230054991489,0.1934230054991489,2022-02-04 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-04
BTC_t-0,0.1860346767138673,0.1860346767138673,2022-02-04 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-04
BTC_t-1,0.1826743114586694,0.1826743114586694,2022-02-04 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-04
Close_t-0,0.2664937572673622,0.2664937572673622,2022-02-05 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-05
Close_t-1,0.261754761901855,0.261754761901855,2022-02-05 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-05
Close_t-2,0.2551058421489728,0.2551058421489728,2022-02-05 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-05
Close_t-3,0.2433268454039893,0.2433268454039893,2022-02-05 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-05
Close_t-4,0.2290689542021261,0.2290689542021261,2022-02-05 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-05
Close_t-5,0.2160267818856632,0.2160267818856632,2022-02-05 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-05
Close_t-6,0.2049254278465462,0.2049254278465462,2022-02-05 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-05
Close_t-7,0.1972614330388285,0.1972614330388285,2022-02-05 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-05
BTC_t-0,0.1846700748521586,0.1846700748521586,2022-02-05 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-05
BTC_t-1,0.1800293199717805,0.1800293199717805,2022-02-05 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-05
Close_t-0,0.2668211299113596,0.2668211299113596,2022-02-06 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-06
Close_t-1,0.2629794707875961,0.2629794707875961,2022-02-06 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-06
Close_t-2,0.255460040289322,0.255460040289322,2022-02-06 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-06
Close_t-3,0.241650487823714,0.241650487823714,2022-02-06 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-06
Close_t-4,0.2291130648439133,0.2291130648439133,2022-02-06 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-06
Close_t-5,0.2166680632259816,0.2166680632259816,2022-02-06 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-06
Close_t-6,0.205932532517179,0.205932532517179,2022-02-06 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-06
Close_t-7,0.1960581679375751,0.1960581679375751,2022-02-06 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-06
BTC_t-0,0.186570497452145,0.186570497452145,2022-02-06 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-06
BTC_t-1,0.1817837404998617,0.1817837404998617,2022-02-06 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-06
Close_t-0,0.2635761647552102,0.2635761647552102,2022-02-07 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-07
Close_t-1,0.2624881566212358,0.2624881566212358,2022-02-07 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-07
Close_t-2,0.2533580160611202,0.2533580160611202,2022-02-07 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-07
Close_t-3,0.243586781244184,0.243586781244184,2022-02-07 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-07
Close_t-4,0.2295991777047396,0.2295991777047396,2022-02-07 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-07
Close_t-5,0.2159740567497839,0.2159740567497839,2022-02-07 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-07
Close_t-6,0.2038316333555971,0.2038316333555971,2022-02-07 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-07
BTC_t-0,0.1856919716793967,0.1856919716793967,2022-02-07 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-07
BTC_t-1,0.1822966069874384,0.1822966069874384,2022-02-07 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-07
BTC_t-2,0.1779091965431145,0.1779091965431145,2022-02-07 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-07
Close_t-0,0.2666193644738681,0.2666193644738681,2022-02-08 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-08
Close_t-1,0.2648737974006935,0.2648737974006935,2022-02-08 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-08
Close_t-2,0.2548093490162089,0.2548093490162089,2022-02-08 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-08
Close_t-3,0.2412979923386684,0.2412979923386684,2022-02-08 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-08
Close_t-4,0.2292092902273423,0.2292092902273423,2022-02-08 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-08
Close_t-5,0.2190401653652728,0.2190401653652728,2022-02-08 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-08
Close_t-6,0.2049363619769927,0.2049363619769927,2022-02-08 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-08
BTC_t-0,0.185595187532694,0.185595187532694,2022-02-08 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-08
BTC_t-1,0.1814296211106077,0.1814296211106077,2022-02-08 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-08
BTC_t-2,0.1782314092405826,0.1782314092405826,2022-02-08 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-08
Close_t-0,0.265244729340045,0.265244729340045,2022-02-09 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-09
Close_t-1,0.262422194518239,0.262422194518239,2022-02-09 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-09
Close_t-2,0.254355346171387,0.254355346171387,2022-02-09 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-09
Close_t-3,0.2437821499713104,0.2437821499713104,2022-02-09 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-09
Close_t-4,0.2296241847366671,0.2296241847366671,2022-02-09 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-09
Close_t-5,0.2162504758093163,0.2162504758093163,2022-02-09 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-09
Close_t-6,0.2063578023341704,0.2063578023341704,2022-02-09 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-09
BTC_t-0,0.1852223403451247,0.1852223403451247,2022-02-09 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-09
BTC_t-1,0.1813627530249496,0.1813627530249496,2022-02-09 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-09
BTC_t-2,0.1793457884728019,0.1793457884728019,2022-02-09 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-09
Close_t-0,0.2645298779296078,0.2645298779296078,2022-02-10 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-10
Close_t-1,0.2625547227078316,0.2625547227078316,2022-02-10 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-10
Close_t-2,0.2556993855027641,0.2556993855027641,2022-02-10 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-10
Close_t-3,0.2414981687971873,0.2414981687971873,2022-02-10 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-10
Close_t-4,0.2302716543846718,0.2302716543846718,2022-02-10 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-10
Close_t-5,0.21747909242617,0.21747909242617,2022-02-10 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-10
Close_t-6,0.202526021145851,0.202526021145851,2022-02-10 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-10
BTC_t-0,0.1869584702266511,0.1869584702266511,2022-02-10 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-10
BTC_t-1,0.1821627713252788,0.1821627713252788,2022-02-10 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-10
BTC_t-2,0.1790157527768393,0.1790157527768393,2022-02-10 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-10
Close_t-0,0.2646325793721435,0.2646325793721435,2022-02-11 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-11
Close_t-1,0.2637610906860158,0.2637610906860158,2022-02-11 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-11
Close_t-2,0.2529555043964869,0.2529555043964869,2022-02-11 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-11
Close_t-3,0.2424195955589064,0.2424195955589064,2022-02-11 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-11
Close_t-4,0.2294876214788626,0.2294876214788626,2022-02-11 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-11
Close_t-5,0.2156040105048859,0.2156040105048859,2022-02-11 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-11
Close_t-6,0.2063146106494766,0.2063146106494766,2022-02-11 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-11
Close_t-7,0.1955200092992018,0.1955200092992018,2022-02-11 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-11
BTC_t-0,0.1870453557432838,0.1870453557432838,2022-02-11 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-11
BTC_t-1,0.1809002285891267,0.1809002285891267,2022-02-11 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-11
Close_t-0,0.2642386141308499,0.2642386141308499,2022-02-12 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-12
Close_t-1,0.2607282545795326,0.2607282545795326,2022-02-12 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-12
Close_t-2,0.2556886437954637,0.2556886437954637,2022-02-12 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-12
Close_t-3,0.2418971932380741,0.2418971932380741,2022-02-12 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-12
Close_t-4,0.2289348281451087,0.2289348281451087,2022-02-12 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-12
Close_t-5,0.2167777553735024,0.2167777553735024,2022-02-12 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-12
Close_t-6,0.2052137247361412,0.2052137247361412,2022-02-12 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-12
Close_t-7,0.1965020823182108,0.1965020823182108,2022-02-12 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-12
BTC_t-0,0.1849909550877208,0.1849909550877208,2022-02-12 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-12
BTC_t-1,0.1809397299395237,0.1809397299395237,2022-02-12 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-12
Close_t-0,0.2646826029339938,0.2646826029339938,2022-02-13 00:00:00,Bidirectional LSTM,NMC - Namecoin,1 day ahead,2022-02-13
