Date,Ticker,Gtrend
2016-01-04,TRC-USD,0
2016-01-05,TRC-USD,0
2016-01-06,TRC-USD,0
2016-01-07,TRC-USD,0
2016-01-08,TRC-USD,0
2016-01-09,TRC-USD,0
2016-01-10,TRC-USD,0
2016-01-11,TRC-USD,0
2016-01-12,TRC-USD,0
2016-01-13,TRC-USD,0
2016-01-14,TRC-USD,0
2016-01-15,TRC-USD,0
2016-01-16,TRC-USD,47
2016-01-17,TRC-USD,0
2016-01-18,TRC-USD,0
2016-01-19,TRC-USD,0
2016-01-20,TRC-USD,41
2016-01-21,TRC-USD,0
2016-01-22,TRC-USD,0
2016-01-23,TRC-USD,46
2016-01-24,TRC-USD,0
2016-01-25,TRC-USD,0
2016-01-26,TRC-USD,0
2016-01-27,TRC-USD,0
2016-01-28,TRC-USD,0
2016-01-29,TRC-USD,0
2016-01-30,TRC-USD,0
2016-01-31,TRC-USD,0
2016-01-31,TRC-USD,0
2016-02-01,TRC-USD,0
2016-02-02,TRC-USD,0
2016-02-03,TRC-USD,0
2016-02-04,TRC-USD,0
2016-02-05,TRC-USD,0
2016-02-06,TRC-USD,0
2016-02-07,TRC-USD,0
2016-02-08,TRC-USD,0
2016-02-09,TRC-USD,49
2016-02-10,TRC-USD,0
2016-02-11,TRC-USD,0
2016-02-12,TRC-USD,0
2016-02-13,TRC-USD,0
2016-02-14,TRC-USD,0
2016-02-15,TRC-USD,0
2016-02-16,TRC-USD,0
2016-02-17,TRC-USD,0
2016-02-18,TRC-USD,0
2016-02-19,TRC-USD,0
2016-02-20,TRC-USD,0
2016-02-21,TRC-USD,0
2016-02-22,TRC-USD,0
2016-02-23,TRC-USD,47
2016-02-24,TRC-USD,0
2016-02-25,TRC-USD,0
2016-02-26,TRC-USD,0
2016-02-27,TRC-USD,0
2016-02-28,TRC-USD,0
2016-02-29,TRC-USD,0
2016-03-01,TRC-USD,0
2016-03-02,TRC-USD,0
2016-03-03,TRC-USD,0
2016-03-04,TRC-USD,0
2016-03-05,TRC-USD,0
2016-03-06,TRC-USD,0
2016-03-07,TRC-USD,0
2016-03-08,TRC-USD,0
2016-03-09,TRC-USD,0
2016-03-10,TRC-USD,48
2016-03-11,TRC-USD,0
2016-03-12,TRC-USD,56
2016-03-13,TRC-USD,54
2016-03-14,TRC-USD,0
2016-03-15,TRC-USD,0
2016-03-16,TRC-USD,0
2016-03-17,TRC-USD,0
2016-03-18,TRC-USD,0
2016-03-19,TRC-USD,0
2016-03-20,TRC-USD,0
2016-03-21,TRC-USD,0
2016-03-22,TRC-USD,0
2016-03-23,TRC-USD,0
2016-03-24,TRC-USD,0
2016-03-25,TRC-USD,0
2016-03-26,TRC-USD,0
2016-03-27,TRC-USD,0
2016-03-28,TRC-USD,0
2016-03-29,TRC-USD,0
2016-03-30,TRC-USD,48
2016-03-31,TRC-USD,0
2016-04-01,TRC-USD,0
2016-04-02,TRC-USD,0
2016-04-03,TRC-USD,0
2016-04-04,TRC-USD,0
2016-04-05,TRC-USD,48
2016-04-06,TRC-USD,0
2016-04-07,TRC-USD,0
2016-04-08,TRC-USD,0
2016-04-09,TRC-USD,55
2016-04-10,TRC-USD,0
2016-04-11,TRC-USD,0
2016-04-12,TRC-USD,0
2016-04-13,TRC-USD,0
2016-04-14,TRC-USD,0
2016-04-15,TRC-USD,0
2016-04-16,TRC-USD,0
2016-04-17,TRC-USD,0
2016-04-18,TRC-USD,0
2016-04-19,TRC-USD,0
2016-04-20,TRC-USD,0
2016-04-21,TRC-USD,0
2016-04-22,TRC-USD,0
2016-04-23,TRC-USD,0
2016-04-24,TRC-USD,55
2016-04-25,TRC-USD,0
2016-04-26,TRC-USD,0
2016-04-27,TRC-USD,0
2016-04-28,TRC-USD,0
2016-04-29,TRC-USD,0
2016-04-30,TRC-USD,57
2016-05-01,TRC-USD,0
2016-05-02,TRC-USD,0
2016-05-03,TRC-USD,0
2016-05-04,TRC-USD,0
2016-05-05,TRC-USD,0
2016-05-06,TRC-USD,0
2016-05-07,TRC-USD,0
2016-05-08,TRC-USD,0
2016-05-09,TRC-USD,0
2016-05-10,TRC-USD,0
2016-05-11,TRC-USD,0
2016-05-12,TRC-USD,0
2016-05-13,TRC-USD,0
2016-05-14,TRC-USD,0
2016-05-15,TRC-USD,0
2016-05-16,TRC-USD,0
2016-05-17,TRC-USD,0
2016-05-18,TRC-USD,0
2016-05-19,TRC-USD,0
2016-05-20,TRC-USD,0
2016-05-21,TRC-USD,0
2016-05-22,TRC-USD,0
2016-05-23,TRC-USD,0
2016-05-24,TRC-USD,0
2016-05-25,TRC-USD,0
2016-05-26,TRC-USD,0
2016-05-27,TRC-USD,0
2016-05-28,TRC-USD,0
2016-05-29,TRC-USD,0
2016-05-30,TRC-USD,0
2016-05-31,TRC-USD,0
2016-06-01,TRC-USD,0
2016-06-02,TRC-USD,0
2016-06-03,TRC-USD,0
2016-06-04,TRC-USD,57
2016-06-05,TRC-USD,0
2016-06-06,TRC-USD,0
2016-06-07,TRC-USD,0
2016-06-08,TRC-USD,0
2016-06-09,TRC-USD,0
2016-06-10,TRC-USD,0
2016-06-11,TRC-USD,0
2016-06-12,TRC-USD,0
2016-06-13,TRC-USD,0
2016-06-14,TRC-USD,0
2016-06-15,TRC-USD,0
2016-06-16,TRC-USD,0
2016-06-17,TRC-USD,0
2016-06-18,TRC-USD,0
2016-06-19,TRC-USD,0
2016-06-20,TRC-USD,0
2016-06-21,TRC-USD,0
2016-06-22,TRC-USD,0
2016-06-23,TRC-USD,0
2016-06-24,TRC-USD,0
2016-06-25,TRC-USD,57
2016-06-26,TRC-USD,0
2016-06-27,TRC-USD,0
2016-06-28,TRC-USD,0
2016-06-29,TRC-USD,0
2016-06-30,TRC-USD,0
2016-07-01,TRC-USD,0
2016-07-02,TRC-USD,0
2016-07-03,TRC-USD,0
2016-07-04,TRC-USD,0
2016-07-05,TRC-USD,0
2016-07-06,TRC-USD,0
2016-07-07,TRC-USD,0
2016-07-08,TRC-USD,0
2016-07-09,TRC-USD,0
2016-07-10,TRC-USD,0
2016-07-11,TRC-USD,52
2016-07-12,TRC-USD,51
2016-07-13,TRC-USD,0
2016-07-14,TRC-USD,0
2016-07-15,TRC-USD,0
2016-07-16,TRC-USD,0
2016-07-17,TRC-USD,0
2016-07-18,TRC-USD,0
2016-07-19,TRC-USD,0
2016-07-20,TRC-USD,0
2016-07-21,TRC-USD,0
2016-07-22,TRC-USD,0
2016-07-23,TRC-USD,0
2016-07-24,TRC-USD,0
2016-07-25,TRC-USD,0
2016-07-26,TRC-USD,0
2016-07-27,TRC-USD,0
2016-07-28,TRC-USD,0
2016-07-29,TRC-USD,0
2016-07-30,TRC-USD,0
2016-07-31,TRC-USD,0
2016-08-01,TRC-USD,0
2016-08-02,TRC-USD,0
2016-08-03,TRC-USD,0
2016-08-04,TRC-USD,0
2016-08-05,TRC-USD,0
2016-08-06,TRC-USD,0
2016-08-07,TRC-USD,0
2016-08-08,TRC-USD,0
2016-08-09,TRC-USD,0
2016-08-10,TRC-USD,0
2016-08-11,TRC-USD,0
2016-08-12,TRC-USD,0
2016-08-13,TRC-USD,0
2016-08-14,TRC-USD,0
2016-08-15,TRC-USD,0
2016-08-16,TRC-USD,0
2016-08-17,TRC-USD,0
2016-08-18,TRC-USD,0
2016-08-19,TRC-USD,0
2016-08-20,TRC-USD,0
2016-08-21,TRC-USD,0
2016-08-22,TRC-USD,0
2016-08-23,TRC-USD,0
2016-08-24,TRC-USD,0
2016-08-25,TRC-USD,0
2016-08-26,TRC-USD,0
2016-08-27,TRC-USD,0
2016-08-28,TRC-USD,0
2016-08-29,TRC-USD,0
2016-08-30,TRC-USD,0
2016-08-31,TRC-USD,0
2016-09-01,TRC-USD,0
2016-09-02,TRC-USD,0
2016-09-03,TRC-USD,58
2016-09-04,TRC-USD,0
2016-09-05,TRC-USD,0
2016-09-06,TRC-USD,0
2016-09-07,TRC-USD,100
2016-09-08,TRC-USD,0
2016-09-09,TRC-USD,0
2016-09-10,TRC-USD,0
2016-09-11,TRC-USD,0
2016-09-12,TRC-USD,0
2016-09-13,TRC-USD,50
2016-09-14,TRC-USD,50
2016-09-15,TRC-USD,0
2016-09-16,TRC-USD,0
2016-09-17,TRC-USD,0
2016-09-18,TRC-USD,0
2016-09-19,TRC-USD,0
2016-09-20,TRC-USD,0
2016-09-21,TRC-USD,0
2016-09-22,TRC-USD,0
2016-09-23,TRC-USD,0
2016-09-24,TRC-USD,0
2016-09-25,TRC-USD,0
2016-09-26,TRC-USD,0
2016-09-27,TRC-USD,0
2016-09-28,TRC-USD,49
2016-09-29,TRC-USD,0
2016-09-30,TRC-USD,52
2016-10-01,TRC-USD,0
2016-10-02,TRC-USD,0
2016-10-03,TRC-USD,0
2016-10-04,TRC-USD,49
2016-10-05,TRC-USD,0
2016-10-06,TRC-USD,0
2016-10-07,TRC-USD,0
2016-10-08,TRC-USD,57
2016-10-09,TRC-USD,0
2016-10-10,TRC-USD,0
2016-10-11,TRC-USD,0
2016-10-12,TRC-USD,0
2016-10-13,TRC-USD,0
2016-10-14,TRC-USD,0
2016-10-15,TRC-USD,0
2016-10-16,TRC-USD,0
2016-10-17,TRC-USD,0
2016-10-18,TRC-USD,0
2016-10-19,TRC-USD,49
2016-10-20,TRC-USD,0
2016-10-21,TRC-USD,0
2016-10-22,TRC-USD,57
2016-10-23,TRC-USD,0
2016-10-24,TRC-USD,0
2016-10-25,TRC-USD,0
2016-10-26,TRC-USD,0
2016-10-27,TRC-USD,0
2016-10-28,TRC-USD,0
2016-10-29,TRC-USD,0
2016-10-30,TRC-USD,0
2016-10-31,TRC-USD,0
2016-11-01,TRC-USD,0
2016-11-02,TRC-USD,0
2016-11-03,TRC-USD,0
2016-11-04,TRC-USD,0
2016-11-05,TRC-USD,0
2016-11-06,TRC-USD,0
2016-11-07,TRC-USD,0
2016-11-08,TRC-USD,0
2016-11-09,TRC-USD,0
2016-11-10,TRC-USD,0
2016-11-11,TRC-USD,0
2016-11-12,TRC-USD,0
2016-11-13,TRC-USD,0
2016-11-14,TRC-USD,48
2016-11-15,TRC-USD,0
2016-11-16,TRC-USD,0
2016-11-17,TRC-USD,0
2016-11-18,TRC-USD,0
2016-11-19,TRC-USD,0
2016-11-20,TRC-USD,0
2016-11-21,TRC-USD,0
2016-11-22,TRC-USD,0
2016-11-23,TRC-USD,0
2016-11-24,TRC-USD,0
2016-11-25,TRC-USD,0
2016-11-26,TRC-USD,0
2016-11-27,TRC-USD,0
2016-11-28,TRC-USD,0
2016-11-29,TRC-USD,46
2016-11-30,TRC-USD,0
2016-12-01,TRC-USD,0
2016-12-02,TRC-USD,0
2016-12-03,TRC-USD,0
2016-12-04,TRC-USD,0
2016-12-05,TRC-USD,0
2016-12-06,TRC-USD,0
2016-12-07,TRC-USD,0
2016-12-08,TRC-USD,0
2016-12-09,TRC-USD,0
2016-12-10,TRC-USD,0
2016-12-11,TRC-USD,0
2016-12-12,TRC-USD,0
2016-12-13,TRC-USD,0
2016-12-14,TRC-USD,0
2016-12-15,TRC-USD,0
2016-12-16,TRC-USD,0
2016-12-17,TRC-USD,0
2016-12-18,TRC-USD,0
2016-12-19,TRC-USD,48
2016-12-20,TRC-USD,0
2016-12-21,TRC-USD,0
2016-12-22,TRC-USD,0
2016-12-23,TRC-USD,0
2016-12-24,TRC-USD,0
2016-12-25,TRC-USD,0
2016-12-26,TRC-USD,0
2016-12-27,TRC-USD,0
2016-12-28,TRC-USD,0
2016-12-29,TRC-USD,0
2016-12-30,TRC-USD,0
2016-12-31,TRC-USD,57
2017-01-01,TRC-USD,0
2017-01-02,TRC-USD,0
2017-01-03,TRC-USD,0
2017-01-04,TRC-USD,0
2017-01-05,TRC-USD,0
2017-01-06,TRC-USD,0
2017-01-07,TRC-USD,0
2017-01-08,TRC-USD,0
2017-01-09,TRC-USD,0
2017-01-10,TRC-USD,0
2017-01-11,TRC-USD,0
2017-01-12,TRC-USD,0
2017-01-13,TRC-USD,0
2017-01-14,TRC-USD,0
2017-01-15,TRC-USD,0
2017-01-16,TRC-USD,0
2017-01-17,TRC-USD,0
2017-01-18,TRC-USD,0
2017-01-19,TRC-USD,0
2017-01-20,TRC-USD,0
2017-01-21,TRC-USD,0
2017-01-22,TRC-USD,0
2017-01-23,TRC-USD,0
2017-01-24,TRC-USD,0
2017-01-25,TRC-USD,0
2017-01-26,TRC-USD,0
2017-01-27,TRC-USD,0
2017-01-28,TRC-USD,0
2017-01-29,TRC-USD,0
2017-01-30,TRC-USD,0
2017-01-30,TRC-USD,0
2017-01-31,TRC-USD,0
2017-02-01,TRC-USD,0
2017-02-02,TRC-USD,0
2017-02-03,TRC-USD,0
2017-02-04,TRC-USD,0
2017-02-05,TRC-USD,0
2017-02-06,TRC-USD,0
2017-02-07,TRC-USD,0
2017-02-08,TRC-USD,0
2017-02-09,TRC-USD,0
2017-02-10,TRC-USD,0
2017-02-11,TRC-USD,0
2017-02-12,TRC-USD,34
2017-02-13,TRC-USD,0
2017-02-14,TRC-USD,0
2017-02-15,TRC-USD,0
2017-02-16,TRC-USD,0
2017-02-17,TRC-USD,0
2017-02-18,TRC-USD,0
2017-02-19,TRC-USD,0
2017-02-20,TRC-USD,0
2017-02-21,TRC-USD,0
2017-02-22,TRC-USD,0
2017-02-23,TRC-USD,0
2017-02-24,TRC-USD,0
2017-02-25,TRC-USD,0
2017-02-26,TRC-USD,0
2017-02-27,TRC-USD,0
2017-02-28,TRC-USD,0
2017-03-01,TRC-USD,0
2017-03-02,TRC-USD,0
2017-03-03,TRC-USD,0
2017-03-04,TRC-USD,0
2017-03-05,TRC-USD,0
2017-03-06,TRC-USD,29
2017-03-07,TRC-USD,29
2017-03-08,TRC-USD,0
2017-03-09,TRC-USD,0
2017-03-10,TRC-USD,0
2017-03-11,TRC-USD,0
2017-03-12,TRC-USD,0
2017-03-13,TRC-USD,0
2017-03-14,TRC-USD,30
2017-03-15,TRC-USD,0
2017-03-16,TRC-USD,30
2017-03-17,TRC-USD,0
2017-03-18,TRC-USD,0
2017-03-19,TRC-USD,0
2017-03-20,TRC-USD,0
2017-03-21,TRC-USD,0
2017-03-22,TRC-USD,0
2017-03-23,TRC-USD,0
2017-03-24,TRC-USD,0
2017-03-25,TRC-USD,0
2017-03-26,TRC-USD,0
2017-03-27,TRC-USD,30
2017-03-28,TRC-USD,0
2017-03-29,TRC-USD,0
2017-03-30,TRC-USD,0
2017-03-31,TRC-USD,0
2017-04-01,TRC-USD,0
2017-04-02,TRC-USD,0
2017-04-03,TRC-USD,0
2017-04-04,TRC-USD,0
2017-04-05,TRC-USD,0
2017-04-06,TRC-USD,0
2017-04-07,TRC-USD,32
2017-04-08,TRC-USD,0
2017-04-09,TRC-USD,0
2017-04-10,TRC-USD,0
2017-04-11,TRC-USD,0
2017-04-12,TRC-USD,0
2017-04-13,TRC-USD,0
2017-04-14,TRC-USD,0
2017-04-15,TRC-USD,0
2017-04-16,TRC-USD,0
2017-04-17,TRC-USD,0
2017-04-18,TRC-USD,0
2017-04-19,TRC-USD,0
2017-04-20,TRC-USD,0
2017-04-21,TRC-USD,0
2017-04-22,TRC-USD,0
2017-04-23,TRC-USD,34
2017-04-24,TRC-USD,0
2017-04-25,TRC-USD,0
2017-04-26,TRC-USD,0
2017-04-27,TRC-USD,0
2017-04-28,TRC-USD,0
2017-04-29,TRC-USD,0
2017-04-30,TRC-USD,0
2017-05-01,TRC-USD,0
2017-05-02,TRC-USD,0
2017-05-03,TRC-USD,0
2017-05-04,TRC-USD,31
2017-05-05,TRC-USD,0
2017-05-06,TRC-USD,0
2017-05-07,TRC-USD,0
2017-05-08,TRC-USD,30
2017-05-09,TRC-USD,0
2017-05-10,TRC-USD,0
2017-05-11,TRC-USD,0
2017-05-12,TRC-USD,0
2017-05-13,TRC-USD,0
2017-05-14,TRC-USD,0
2017-05-15,TRC-USD,0
2017-05-16,TRC-USD,0
2017-05-17,TRC-USD,0
2017-05-18,TRC-USD,0
2017-05-19,TRC-USD,100
2017-05-20,TRC-USD,0
2017-05-21,TRC-USD,37
2017-05-22,TRC-USD,0
2017-05-23,TRC-USD,31
2017-05-24,TRC-USD,0
2017-05-25,TRC-USD,20
2017-05-26,TRC-USD,21
2017-05-27,TRC-USD,0
2017-05-28,TRC-USD,0
2017-05-29,TRC-USD,0
2017-05-30,TRC-USD,0
2017-05-31,TRC-USD,0
2017-06-01,TRC-USD,0
2017-06-02,TRC-USD,0
2017-06-03,TRC-USD,0
2017-06-04,TRC-USD,0
2017-06-05,TRC-USD,39
2017-06-06,TRC-USD,0
2017-06-07,TRC-USD,0
2017-06-08,TRC-USD,19
2017-06-09,TRC-USD,0
2017-06-10,TRC-USD,0
2017-06-11,TRC-USD,0
2017-06-12,TRC-USD,19
2017-06-13,TRC-USD,19
2017-06-14,TRC-USD,0
2017-06-15,TRC-USD,0
2017-06-16,TRC-USD,20
2017-06-17,TRC-USD,0
2017-06-18,TRC-USD,0
2017-06-19,TRC-USD,0
2017-06-20,TRC-USD,18
2017-06-21,TRC-USD,0
2017-06-22,TRC-USD,0
2017-06-23,TRC-USD,0
2017-06-24,TRC-USD,0
2017-06-25,TRC-USD,0
2017-06-26,TRC-USD,20
2017-06-27,TRC-USD,0
2017-06-28,TRC-USD,0
2017-06-29,TRC-USD,0
2017-06-30,TRC-USD,0
2017-07-01,TRC-USD,0
2017-07-02,TRC-USD,0
2017-07-03,TRC-USD,0
2017-07-04,TRC-USD,0
2017-07-05,TRC-USD,0
2017-07-06,TRC-USD,0
2017-07-07,TRC-USD,0
2017-07-08,TRC-USD,0
2017-07-09,TRC-USD,0
2017-07-10,TRC-USD,0
2017-07-11,TRC-USD,0
2017-07-12,TRC-USD,0
2017-07-13,TRC-USD,60
2017-07-14,TRC-USD,20
2017-07-15,TRC-USD,46
2017-07-16,TRC-USD,22
2017-07-17,TRC-USD,59
2017-07-18,TRC-USD,39
2017-07-19,TRC-USD,0
2017-07-20,TRC-USD,0
2017-07-21,TRC-USD,0
2017-07-22,TRC-USD,0
2017-07-23,TRC-USD,22
2017-07-24,TRC-USD,0
2017-07-25,TRC-USD,0
2017-07-26,TRC-USD,0
2017-07-27,TRC-USD,0
2017-07-28,TRC-USD,0
2017-07-29,TRC-USD,0
2017-07-30,TRC-USD,0
2017-07-31,TRC-USD,0
2017-08-01,TRC-USD,19
2017-08-02,TRC-USD,0
2017-08-03,TRC-USD,19
2017-08-04,TRC-USD,0
2017-08-05,TRC-USD,0
2017-08-06,TRC-USD,0
2017-08-07,TRC-USD,0
2017-08-08,TRC-USD,0
2017-08-09,TRC-USD,0
2017-08-10,TRC-USD,0
2017-08-11,TRC-USD,0
2017-08-12,TRC-USD,0
2017-08-13,TRC-USD,0
2017-08-14,TRC-USD,0
2017-08-15,TRC-USD,0
2017-08-16,TRC-USD,19
2017-08-17,TRC-USD,19
2017-08-18,TRC-USD,19
2017-08-19,TRC-USD,22
2017-08-20,TRC-USD,0
2017-08-21,TRC-USD,0
2017-08-22,TRC-USD,19
2017-08-23,TRC-USD,0
2017-08-24,TRC-USD,0
2017-08-25,TRC-USD,0
2017-08-26,TRC-USD,0
2017-08-27,TRC-USD,0
2017-08-28,TRC-USD,19
2017-08-29,TRC-USD,0
2017-08-30,TRC-USD,37
2017-08-31,TRC-USD,0
2017-09-01,TRC-USD,20
2017-09-02,TRC-USD,0
2017-09-03,TRC-USD,0
2017-09-04,TRC-USD,0
2017-09-05,TRC-USD,0
2017-09-06,TRC-USD,0
2017-09-07,TRC-USD,0
2017-09-08,TRC-USD,19
2017-09-09,TRC-USD,0
2017-09-10,TRC-USD,21
2017-09-11,TRC-USD,0
2017-09-12,TRC-USD,18
2017-09-13,TRC-USD,0
2017-09-14,TRC-USD,19
2017-09-15,TRC-USD,0
2017-09-16,TRC-USD,0
2017-09-17,TRC-USD,21
2017-09-18,TRC-USD,0
2017-09-19,TRC-USD,18
2017-09-20,TRC-USD,0
2017-09-21,TRC-USD,18
2017-09-22,TRC-USD,0
2017-09-23,TRC-USD,21
2017-09-24,TRC-USD,0
2017-09-25,TRC-USD,0
2017-09-26,TRC-USD,18
2017-09-27,TRC-USD,55
2017-09-28,TRC-USD,0
2017-09-29,TRC-USD,58
2017-09-30,TRC-USD,0
2017-10-01,TRC-USD,0
2017-10-02,TRC-USD,0
2017-10-03,TRC-USD,37
2017-10-04,TRC-USD,37
2017-10-05,TRC-USD,0
2017-10-06,TRC-USD,19
2017-10-07,TRC-USD,0
2017-10-08,TRC-USD,0
2017-10-09,TRC-USD,18
2017-10-10,TRC-USD,36
2017-10-11,TRC-USD,0
2017-10-12,TRC-USD,0
2017-10-13,TRC-USD,0
2017-10-14,TRC-USD,0
2017-10-15,TRC-USD,21
2017-10-16,TRC-USD,0
2017-10-17,TRC-USD,0
2017-10-18,TRC-USD,0
2017-10-19,TRC-USD,0
2017-10-20,TRC-USD,0
2017-10-21,TRC-USD,0
2017-10-22,TRC-USD,20
2017-10-23,TRC-USD,0
2017-10-24,TRC-USD,0
2017-10-25,TRC-USD,0
2017-10-26,TRC-USD,0
2017-10-27,TRC-USD,19
2017-10-28,TRC-USD,0
2017-10-29,TRC-USD,0
2017-10-30,TRC-USD,0
2017-10-31,TRC-USD,0
2017-11-01,TRC-USD,0
2017-11-02,TRC-USD,0
2017-11-03,TRC-USD,0
2017-11-04,TRC-USD,0
2017-11-05,TRC-USD,0
2017-11-06,TRC-USD,17
2017-11-07,TRC-USD,0
2017-11-08,TRC-USD,0
2017-11-09,TRC-USD,0
2017-11-10,TRC-USD,19
2017-11-11,TRC-USD,0
2017-11-12,TRC-USD,0
2017-11-13,TRC-USD,17
2017-11-14,TRC-USD,18
2017-11-15,TRC-USD,18
2017-11-16,TRC-USD,18
2017-11-17,TRC-USD,0
2017-11-18,TRC-USD,20
2017-11-19,TRC-USD,0
2017-11-20,TRC-USD,0
2017-11-21,TRC-USD,18
2017-11-22,TRC-USD,0
2017-11-23,TRC-USD,18
2017-11-24,TRC-USD,19
2017-11-25,TRC-USD,0
2017-11-26,TRC-USD,100
2017-11-27,TRC-USD,51
2017-11-28,TRC-USD,17
2017-11-29,TRC-USD,18
2017-11-30,TRC-USD,35
2017-12-01,TRC-USD,0
2017-12-02,TRC-USD,61
2017-12-03,TRC-USD,40
2017-12-04,TRC-USD,0
2017-12-05,TRC-USD,35
2017-12-06,TRC-USD,35
2017-12-07,TRC-USD,0
2017-12-08,TRC-USD,0
2017-12-09,TRC-USD,0
2017-12-10,TRC-USD,20
2017-12-11,TRC-USD,52
2017-12-12,TRC-USD,0
2017-12-13,TRC-USD,35
2017-12-14,TRC-USD,36
2017-12-15,TRC-USD,0
2017-12-16,TRC-USD,21
2017-12-17,TRC-USD,0
2017-12-18,TRC-USD,0
2017-12-19,TRC-USD,18
2017-12-20,TRC-USD,0
2017-12-21,TRC-USD,38
2017-12-22,TRC-USD,20
2017-12-23,TRC-USD,0
2017-12-24,TRC-USD,23
2017-12-25,TRC-USD,46
2017-12-26,TRC-USD,20
2017-12-27,TRC-USD,19
2017-12-28,TRC-USD,38
2017-12-29,TRC-USD,20
2017-12-30,TRC-USD,0
2017-12-31,TRC-USD,0
2018-01-01,TRC-USD,43
2018-01-02,TRC-USD,55
2018-01-03,TRC-USD,18
2018-01-04,TRC-USD,71
2018-01-05,TRC-USD,91
2018-01-06,TRC-USD,0
2018-01-07,TRC-USD,0
2018-01-08,TRC-USD,0
2018-01-09,TRC-USD,52
2018-01-10,TRC-USD,52
2018-01-11,TRC-USD,0
2018-01-12,TRC-USD,18
2018-01-13,TRC-USD,20
2018-01-14,TRC-USD,20
2018-01-15,TRC-USD,35
2018-01-16,TRC-USD,51
2018-01-17,TRC-USD,0
2018-01-18,TRC-USD,34
2018-01-19,TRC-USD,36
2018-01-20,TRC-USD,0
2018-01-21,TRC-USD,0
2018-01-22,TRC-USD,17
2018-01-23,TRC-USD,0
2018-01-24,TRC-USD,34
2018-01-25,TRC-USD,0
2018-01-26,TRC-USD,0
2018-01-27,TRC-USD,20
2018-01-28,TRC-USD,0
2018-01-29,TRC-USD,17
2018-01-30,TRC-USD,17
2018-01-30,TRC-USD,43
2018-01-31,TRC-USD,43
2018-02-01,TRC-USD,43
2018-02-02,TRC-USD,0
2018-02-03,TRC-USD,0
2018-02-04,TRC-USD,0
2018-02-05,TRC-USD,43
2018-02-06,TRC-USD,0
2018-02-07,TRC-USD,0
2018-02-08,TRC-USD,44
2018-02-09,TRC-USD,90
2018-02-10,TRC-USD,100
2018-02-11,TRC-USD,0
2018-02-12,TRC-USD,44
2018-02-13,TRC-USD,44
2018-02-14,TRC-USD,44
2018-02-15,TRC-USD,0
2018-02-16,TRC-USD,0
2018-02-17,TRC-USD,51
2018-02-18,TRC-USD,0
2018-02-19,TRC-USD,43
2018-02-20,TRC-USD,86
2018-02-21,TRC-USD,0
2018-02-22,TRC-USD,0
2018-02-23,TRC-USD,0
2018-02-24,TRC-USD,0
2018-02-25,TRC-USD,96
2018-02-26,TRC-USD,0
2018-02-27,TRC-USD,0
2018-02-28,TRC-USD,0
2018-03-01,TRC-USD,0
2018-03-02,TRC-USD,0
2018-03-03,TRC-USD,0
2018-03-04,TRC-USD,0
2018-03-05,TRC-USD,0
2018-03-06,TRC-USD,42
2018-03-07,TRC-USD,43
2018-03-08,TRC-USD,0
2018-03-09,TRC-USD,0
2018-03-10,TRC-USD,0
2018-03-11,TRC-USD,0
2018-03-12,TRC-USD,42
2018-03-13,TRC-USD,0
2018-03-14,TRC-USD,0
2018-03-15,TRC-USD,0
2018-03-16,TRC-USD,0
2018-03-17,TRC-USD,0
2018-03-18,TRC-USD,0
2018-03-19,TRC-USD,0
2018-03-20,TRC-USD,0
2018-03-21,TRC-USD,0
2018-03-22,TRC-USD,0
2018-03-23,TRC-USD,0
2018-03-24,TRC-USD,0
2018-03-25,TRC-USD,0
2018-03-26,TRC-USD,0
2018-03-27,TRC-USD,0
2018-03-28,TRC-USD,44
2018-03-29,TRC-USD,0
2018-03-30,TRC-USD,0
2018-03-31,TRC-USD,0
2018-04-01,TRC-USD,0
2018-04-02,TRC-USD,46
2018-04-03,TRC-USD,0
2018-04-04,TRC-USD,0
2018-04-05,TRC-USD,0
2018-04-06,TRC-USD,46
2018-04-07,TRC-USD,0
2018-04-08,TRC-USD,0
2018-04-09,TRC-USD,0
2018-04-10,TRC-USD,0
2018-04-11,TRC-USD,0
2018-04-12,TRC-USD,43
2018-04-13,TRC-USD,0
2018-04-14,TRC-USD,0
2018-04-15,TRC-USD,0
2018-04-16,TRC-USD,0
2018-04-17,TRC-USD,85
2018-04-18,TRC-USD,0
2018-04-19,TRC-USD,0
2018-04-20,TRC-USD,0
2018-04-21,TRC-USD,0
2018-04-22,TRC-USD,0
2018-04-23,TRC-USD,0
2018-04-24,TRC-USD,0
2018-04-25,TRC-USD,0
2018-04-26,TRC-USD,0
2018-04-27,TRC-USD,0
2018-04-28,TRC-USD,0
2018-04-29,TRC-USD,0
2018-04-30,TRC-USD,0
2018-05-01,TRC-USD,0
2018-05-02,TRC-USD,0
2018-05-03,TRC-USD,0
2018-05-04,TRC-USD,0
2018-05-05,TRC-USD,0
2018-05-06,TRC-USD,0
2018-05-07,TRC-USD,0
2018-05-08,TRC-USD,0
2018-05-09,TRC-USD,0
2018-05-10,TRC-USD,0
2018-05-11,TRC-USD,46
2018-05-12,TRC-USD,0
2018-05-13,TRC-USD,50
2018-05-14,TRC-USD,0
2018-05-15,TRC-USD,43
2018-05-16,TRC-USD,0
2018-05-17,TRC-USD,0
2018-05-18,TRC-USD,0
2018-05-19,TRC-USD,50
2018-05-20,TRC-USD,0
2018-05-21,TRC-USD,0
2018-05-22,TRC-USD,43
2018-05-23,TRC-USD,0
