Date,High,Low,Volume,FVX,TNX,TYX,Gtrend,Close,Ticker
2020-11-03,0.4738070070743561,0.4445340037345886,962,0.3930000066757202,0.8820000290870667,1.6549999713897705,16.0,0.4716080129146576,NMC-USD
2020-11-04,0.4892120063304901,0.45544499158859253,663,0.3230000138282776,0.7680000066757202,1.5460000038146973,0.0,0.48301300406455994,NMC-USD
2020-11-05,0.5168179869651794,0.48079100251197815,1448,0.33500000834465027,0.7760000228881836,1.5440000295639038,0.0,0.5114330053329468,NMC-USD
2020-11-06,0.5361599922180176,0.465844988822937,4670,0.3630000054836273,0.8199999928474426,1.5989999771118164,15.0,0.5234429836273193,NMC-USD
2020-11-07,0.53644198179245,0.47085800766944885,1425,0.3630000054836273,0.8199999928474426,1.5989999771118164,0.0,0.48186400532722473,NMC-USD
2020-11-08,0.5121150016784668,0.4629940092563629,2366,0.3630000054836273,0.8199999928474426,1.5989999771118164,17.0,0.47329801321029663,NMC-USD
2020-11-09,0.5235840082168579,0.4649690091609955,3199,0.44699999690055847,0.9580000042915344,1.7510000467300415,31.0,0.5158339738845825,NMC-USD
2020-11-10,0.5219590067863464,0.4727349877357483,0,0.46000000834465027,0.972000002861023,1.7599999904632568,16.0,0.47521498799324036,NMC-USD
2020-11-11,0.5534039735794067,0.47519999742507935,7445,0.45399999618530273,0.9580000042915344,1.7389999628067017,0.0,0.5262429714202881,NMC-USD
2020-11-12,0.5506500005722046,0.503853976726532,1425,0.3959999978542328,0.8849999904632568,1.6510000228881836,0.0,0.5181760191917419,NMC-USD
2020-11-13,0.5227980017662048,0.4851039946079254,575,0.40299999713897705,0.8930000066757202,1.6480000019073486,0.0,0.4969240128993988,NMC-USD
2020-11-14,0.5223810076713562,0.4801279902458191,737,0.40299999713897705,0.8930000066757202,1.6480000019073486,0.0,0.507830023765564,NMC-USD
2020-11-15,0.5223789811134338,0.49326300621032715,745,0.40299999713897705,0.8930000066757202,1.6480000019073486,18.0,0.5058910250663757,NMC-USD
2020-11-16,0.5267999768257141,0.4922800064086914,1109,0.40799999237060547,0.906000018119812,1.659999966621399,0.0,0.5233399868011475,NMC-USD
2020-11-17,0.5347830057144165,0.49066099524497986,0,0.38600000739097595,0.871999979019165,1.6260000467300415,0.0,0.5333330035209656,NMC-USD
2020-11-18,0.5579410195350647,0.4974589943885803,185,0.39899998903274536,0.8820000290870667,1.6180000305175781,0.0,0.5501279830932617,NMC-USD
2020-11-19,0.5546249747276306,0.4946970045566559,409,0.38600000739097595,0.8539999723434448,1.5779999494552612,0.0,0.508430004119873,NMC-USD
2020-11-20,0.6096959710121155,0.5082370042800903,6979,0.37599998712539673,0.8289999961853027,1.531999945640564,17.0,0.5746139883995056,NMC-USD
2020-11-21,0.789188027381897,0.559374988079071,4808,0.37599998712539673,0.8289999961853027,1.531999945640564,36.0,0.7836130261421204,NMC-USD
2020-11-22,0.9577000141143799,0.570065975189209,66,0.37599998712539673,0.8289999961853027,1.531999945640564,35.0,0.6504179835319519,NMC-USD
2020-11-23,0.9367790222167969,0.5746139883995056,6025,0.3880000114440918,0.8569999933242798,1.562000036239624,16.0,0.6993489861488342,NMC-USD
2020-11-24,0.7867230176925659,0.6469200253486633,5624,0.3970000147819519,0.8820000290870667,1.6030000448226929,0.0,0.6941959857940674,NMC-USD
2020-11-25,0.723816990852356,0.6128640174865723,57,0.3889999985694885,0.878000020980835,1.6200000047683716,16.0,0.613182008266449,NMC-USD
2020-11-26,0.6444839835166931,0.5247430205345154,3991,0.3889999985694885,0.878000020980835,1.6200000047683716,16.0,0.5683450102806091,NMC-USD
2020-11-27,0.5807309746742249,0.4904690086841583,7655,0.367000013589859,0.8420000076293945,1.5740000009536743,16.0,0.5002300143241882,NMC-USD
2020-11-28,0.6688989996910095,0.49444299936294556,88,0.367000013589859,0.8420000076293945,1.5740000009536743,0.0,0.5964670181274414,NMC-USD
2020-11-29,0.6668859720230103,0.5339210033416748,3515,0.367000013589859,0.8420000076293945,1.5740000009536743,17.0,0.549498975276947,NMC-USD
2020-11-30,0.6692649722099304,0.5343300104141235,3785,0.3619999885559082,0.843999981880188,1.5729999542236328,15.0,0.6009200215339661,NMC-USD
2020-12-01,0.6715220212936401,0.5415769815444946,4376,0.4269999861717224,0.9340000152587891,1.6759999990463257,16.0,0.5764619708061218,NMC-USD
2020-12-02,0.6258599758148193,0.5400480031967163,2767,0.4230000078678131,0.9480000138282776,1.7039999961853027,0.0,0.5474690198898315,NMC-USD
2020-12-03,0.611437976360321,0.5411720275878906,3040,0.4050000011920929,0.9200000166893005,1.6660000085830688,16.0,0.5668579936027527,NMC-USD
2020-12-04,0.6232100129127502,0.5531539916992188,424,0.4230000078678131,0.968999981880188,1.7300000190734863,0.0,0.5540300011634827,NMC-USD
2020-12-05,0.5948410034179688,0.5423280000686646,339,0.4230000078678131,0.968999981880188,1.7300000190734863,36.0,0.5449010133743286,NMC-USD
2020-12-06,0.5941960215568542,0.5303500294685364,5372,0.4230000078678131,0.968999981880188,1.7300000190734863,0.0,0.5478770136833191,NMC-USD
2020-12-07,0.5925930142402649,0.5244600176811218,2789,0.3889999985694885,0.9279999732971191,1.6859999895095825,0.0,0.536795973777771,NMC-USD
2020-12-08,0.5916320085525513,0.5217049717903137,948,0.3880000114440918,0.9129999876022339,1.659000039100647,16.0,0.5261510014533997,NMC-USD
2020-12-09,0.5744609832763672,0.5184109807014465,554,0.40799999237060547,0.9409999847412109,1.6890000104904175,0.0,0.5469809770584106,NMC-USD
2020-12-10,0.5663909912109375,0.5162230134010315,466,0.382999986410141,0.9079999923706055,1.6369999647140503,16.0,0.5219200253486633,NMC-USD
2020-12-11,0.5605639815330505,0.49493300914764404,390,0.3610000014305115,0.8930000066757202,1.6260000467300415,0.0,0.4957509934902191,NMC-USD
2020-12-12,0.5610960125923157,0.4956730008125305,438,0.3610000014305115,0.8930000066757202,1.6260000467300415,0.0,0.5110560059547424,NMC-USD
2020-12-13,0.5586789846420288,0.49737098813056946,3030,0.3610000014305115,0.8930000066757202,1.6260000467300415,17.0,0.5177540183067322,NMC-USD
2020-12-14,0.5604209899902344,0.5062839984893799,1685,0.3580000102519989,0.8920000195503235,1.628000020980835,0.0,0.5340520143508911,NMC-USD
2020-12-15,0.5654039978981018,0.515516996383667,668,0.375,0.9229999780654907,1.6649999618530273,0.0,0.5349680185317993,NMC-USD
2020-12-16,0.6057490110397339,0.5301330089569092,1835,0.3700000047683716,0.9200000166893005,1.6660000085830688,0.0,0.5512629747390747,NMC-USD
2020-12-17,0.6290689706802368,0.5065410137176514,17312,0.37700000405311584,0.9300000071525574,1.6759999990463257,0.0,0.5542060136795044,NMC-USD
2020-12-18,0.6394960284233093,0.525397002696991,5372,0.38100001215934753,0.9480000138282776,1.7000000476837158,0.0,0.5808789730072021,NMC-USD
2020-12-19,0.6195819973945618,0.568228006362915,12115,0.38100001215934753,0.9480000138282776,1.7000000476837158,0.0,0.5883669853210449,NMC-USD
2020-12-20,0.6240839958190918,0.5260990262031555,19791,0.38100001215934753,0.9480000138282776,1.7000000476837158,18.0,0.5290579795837402,NMC-USD
2020-12-21,0.5880029797554016,0.4664190113544464,55007,0.382999986410141,0.9409999847412109,1.684000015258789,0.0,0.5057880282402039,NMC-USD
2020-12-22,0.552374005317688,0.45587098598480225,54862,0.36399999260902405,0.9179999828338623,1.652999997138977,0.0,0.46970900893211365,NMC-USD
2020-12-23,0.47703900933265686,0.42346298694610596,42929,0.37700000405311584,0.9549999833106995,1.6970000267028809,17.0,0.4418430030345917,NMC-USD
2020-12-24,0.5602999925613403,0.332069993019104,54860,0.36399999260902405,0.9279999732971191,1.6640000343322754,0.0,0.38828200101852417,NMC-USD
2020-12-25,0.47000300884246826,0.35853099822998047,41230,0.36399999260902405,0.9279999732971191,1.6640000343322754,0.0,0.4028109908103943,NMC-USD
2020-12-26,0.448837012052536,0.4019230008125305,37255,0.36399999260902405,0.9279999732971191,1.6640000343322754,19.0,0.440530002117157,NMC-USD
2020-12-27,0.46289199590682983,0.3874779939651489,42356,0.36399999260902405,0.9279999732971191,1.6640000343322754,0.0,0.4599759876728058,NMC-USD
2020-12-28,0.46662500500679016,0.45856600999832153,38549,0.36399999260902405,0.9330000281333923,1.6690000295639038,0.0,0.46373501420021057,NMC-USD
2020-12-29,0.46584200859069824,0.45984798669815063,38329,0.3779999911785126,0.9350000023841858,1.6740000247955322,0.0,0.46331900358200073,NMC-USD
2020-12-30,0.477728009223938,0.4272730052471161,37873,0.3700000047683716,0.9259999990463257,1.6619999408721924,0.0,0.4283050000667572,NMC-USD
2020-12-31,0.43917199969291687,0.4088599979877472,43354,0.3610000014305115,0.9169999957084656,1.6460000276565552,0.0,0.43917199969291687,NMC-USD
2021-01-01,0.46303001046180725,0.4324670135974884,37377,0.3610000014305115,0.9169999957084656,1.6460000276565552,0.0,0.4512780010700226,NMC-USD
2021-01-02,0.5103759765625,0.41484498977661133,37489,0.3610000014305115,0.9169999957084656,1.6460000276565552,18.0,0.4248479902744293,NMC-USD
2021-01-03,0.5143210291862488,0.42465999722480774,45672,0.3610000014305115,0.9169999957084656,1.6460000276565552,18.0,0.5041210055351257,NMC-USD
2021-01-04,0.5980439782142639,0.4832350015640259,52755,0.3540000021457672,0.9169999957084656,1.656000018119812,16.0,0.5126630067825317,NMC-USD
2021-01-05,0.5353500247001648,0.5075560212135315,47740,0.37700000405311584,0.9549999833106995,1.7050000429153442,16.0,0.5321930050849915,NMC-USD
2021-01-06,0.5707100033760071,0.5243539810180664,49843,0.4320000112056732,1.0420000553131104,1.8209999799728394,63.0,0.5707100033760071,NMC-USD
2021-01-07,0.6522769927978516,0.5638219714164734,58413,0.45399999618530273,1.0709999799728394,1.8450000286102295,16.0,0.6437249779701233,NMC-USD
2021-01-08,0.7610949873924255,0.6288740038871765,73107,0.4790000021457672,1.1050000190734863,1.8630000352859497,16.0,0.7484220266342163,NMC-USD
2021-01-09,0.7933279871940613,0.7059959769248962,69789,0.4790000021457672,1.1050000190734863,1.8630000352859497,35.0,0.7566270232200623,NMC-USD
2021-01-10,0.77463698387146,0.6930639743804932,62650,0.4790000021457672,1.1050000190734863,1.8630000352859497,52.0,0.7000730037689209,NMC-USD
2021-01-11,0.7006080150604248,0.5946009755134583,60067,0.49799999594688416,1.1319999694824219,1.8760000467300415,30.0,0.610621988773346,NMC-USD
2021-01-12,0.6491159796714783,0.5947200059890747,58036,0.503000020980835,1.1380000114440918,1.8849999904632568,16.0,0.6101940274238586,NMC-USD
2021-01-13,0.6160609722137451,0.5239359736442566,62411,0.47600001096725464,1.0880000591278076,1.8179999589920044,32.0,0.6053680181503296,NMC-USD
2021-01-14,0.7253959774971008,0.6006720066070557,63035,0.48399999737739563,1.128999948501587,1.8739999532699585,16.0,0.7253959774971008,NMC-USD
2021-01-15,0.7584999799728394,0.6680700182914734,65774,0.45500001311302185,1.097000002861023,1.8530000448226929,65.0,0.6740520000457764,NMC-USD
2021-01-16,0.7298409938812256,0.6743230223655701,65087,0.45500001311302185,1.097000002861023,1.8530000448226929,18.0,0.7235429883003235,NMC-USD
2021-01-17,0.7557880282402039,0.7009389996528625,75584,0.45500001311302185,1.097000002861023,1.8530000448226929,0.0,0.7372300028800964,NMC-USD
2021-01-18,0.8016759753227234,0.7365559935569763,83298,0.45500001311302185,1.097000002861023,1.8530000448226929,16.0,0.77286297082901,NMC-USD
2021-01-19,0.8136730194091797,0.7677500247955322,66496,0.4490000009536743,1.0920000076293945,1.840000033378601,31.0,0.7704759836196899,NMC-USD
2021-01-20,0.7842230200767517,0.764985978603363,72605,0.4490000009536743,1.090000033378601,1.8420000076293945,0.0,0.7732589840888977,NMC-USD
2021-01-21,0.7784749865531921,0.766264021396637,72075,0.44699999690055847,1.1089999675750732,1.871999979019165,0.0,0.7731429934501648,NMC-USD
2021-01-22,0.7795739769935608,0.7671679854393005,66870,0.4339999854564667,1.090999960899353,1.8569999933242798,16.0,0.7727360129356384,NMC-USD
2021-01-23,0.7928889989852905,0.7690560221672058,69410,0.4339999854564667,1.090999960899353,1.8569999933242798,0.0,0.776386022567749,NMC-USD
2021-01-24,0.8207110166549683,0.7686439752578735,68397,0.4339999854564667,1.090999960899353,1.8569999933242798,0.0,0.8084570169448853,NMC-USD
2021-01-25,0.8238049745559692,0.7662780284881592,66207,0.4099999964237213,1.0399999618530273,1.7979999780654907,0.0,0.7685250043869019,NMC-USD
2021-01-26,0.7783759832382202,0.7651370167732239,65135,0.41200000047683716,1.0399999618530273,1.8020000457763672,16.0,0.7720929980278015,NMC-USD
2021-01-27,0.7790489792823792,0.7550259828567505,65695,0.40700000524520874,1.0140000581741333,1.777999997138977,0.0,0.7588329911231995,NMC-USD
2021-01-28,0.782118022441864,0.7538210153579712,62401,0.4300000071525574,1.0570000410079956,1.8200000524520874,16.0,0.7764080166816711,NMC-USD
2021-01-29,0.7832180261611938,0.7378929853439331,67498,0.4429999887943268,1.093000054359436,1.8580000400543213,16.0,0.7634260058403015,NMC-USD
2021-01-30,0.782584011554718,0.7549890279769897,66214,0.4429999887943268,1.093000054359436,1.8580000400543213,53.0,0.7806990146636963,NMC-USD
2021-01-31,0.7940149903297424,0.7660670280456543,65649,0.4429999887943268,1.093000054359436,1.8580000400543213,0.0,0.7814429998397827,NMC-USD
2021-02-01,0.8051000237464905,0.7479259967803955,71300,0.42399999499320984,1.0770000219345093,1.847000002861023,16.0,0.7497469782829285,NMC-USD
2021-02-02,0.7790049910545349,0.7388859987258911,63161,0.4449999928474426,1.1050000190734863,1.8769999742507935,0.0,0.7529690265655518,NMC-USD
2021-02-03,0.7740619778633118,0.7483199834823608,64379,0.45899999141693115,1.13100004196167,1.9119999408721924,16.0,0.7685199975967407,NMC-USD
2021-02-04,0.809918999671936,0.7545819878578186,66396,0.45899999141693115,1.1390000581741333,1.9329999685287476,16.0,0.7605530023574829,NMC-USD
2021-02-05,0.7733269929885864,0.738083004951477,68588,0.46700000762939453,1.1699999570846558,1.9739999771118164,0.0,0.7719249725341797,NMC-USD
2021-02-06,1.2968260049819946,0.7215840220451355,107069,0.46700000762939453,1.1699999570846558,1.9739999771118164,34.0,1.111369013786316,NMC-USD
2021-02-07,1.305022954940796,0.7072839736938477,82180,0.46700000762939453,1.1699999570846558,1.9739999771118164,34.0,1.0191479921340942,NMC-USD
2021-02-08,1.1547240018844604,0.9443950057029724,98410,0.4749999940395355,1.159999966621399,1.9429999589920044,31.0,1.0810420513153076,NMC-USD
2021-02-09,1.1991440057754517,1.020691990852356,101765,0.4740000069141388,1.156999945640564,1.9470000267028809,16.0,1.1085920333862305,NMC-USD
2021-02-10,1.717229962348938,1.026540994644165,0,0.4560000002384186,1.1330000162124634,1.9240000247955322,32.0,1.0400270223617554,NMC-USD
2021-02-11,5.037804126739502,1.0238300561904907,200581,0.460999995470047,1.1579999923706055,1.9470000267028809,95.0,2.2024428844451904,NMC-USD
2021-02-12,2.5045719146728516,1.4632370471954346,213073,0.48500001430511475,1.2000000476837158,2.003000020980835,49.0,2.258538007736206,NMC-USD
2021-02-13,2.381887912750244,1.8164069652557373,211647,0.48500001430511475,1.2000000476837158,2.003000020980835,0.0,2.113926887512207,NMC-USD
2021-02-14,2.1312150955200195,1.8850669860839844,175996,0.48500001430511475,1.2000000476837158,2.003000020980835,36.0,1.9494919776916504,NMC-USD
2021-02-15,2.1601219177246094,1.924994945526123,176292,0.48500001430511475,1.2000000476837158,2.003000020980835,16.0,1.993818998336792,NMC-USD
2021-02-16,2.1929540634155273,1.7967890501022339,162474,0.5609999895095825,1.2990000247955322,2.0899999141693115,16.0,1.8120059967041016,NMC-USD
2021-02-17,2.0413930416107178,1.5606770515441895,150860,0.5659999847412109,1.3009999990463257,2.069000005722046,63.0,1.9741350412368774,NMC-USD
2021-02-18,2.0246989727020264,1.8064630031585693,155674,0.5479999780654907,1.2869999408721924,2.0759999752044678,31.0,1.8327679634094238,NMC-USD
2021-02-19,2.0300259590148926,1.8227649927139282,175595,0.5809999704360962,1.3450000286102295,2.140000104904175,16.0,1.952895998954773,NMC-USD
2021-02-20,2.1611709594726562,1.8093760013580322,170268,0.5809999704360962,1.3450000286102295,2.140000104904175,89.0,1.9833860397338867,NMC-USD
2021-02-21,2.36873197555542,1.9043899774551392,215995,0.5809999704360962,1.3450000286102295,2.140000104904175,36.0,2.320483922958374,NMC-USD
2021-02-22,2.4199070930480957,1.8781019449234009,199304,0.597000002861023,1.3700000047683716,2.180000066757202,30.0,1.9521830081939697,NMC-USD
2021-02-23,1.9854799509048462,1.5729279518127441,145645,0.5789999961853027,1.3619999885559082,2.200000047683716,47.0,1.9854799509048462,NMC-USD
2021-02-24,2.362092971801758,1.6528890132904053,147134,0.6119999885559082,1.3890000581741333,2.242000102996826,0.0,1.8249340057373047,NMC-USD
2021-02-25,2.0378270149230957,1.3456929922103882,146177,0.8019999861717224,1.5180000066757202,2.308000087738037,32.0,1.7126580476760864,NMC-USD
2021-02-26,1.8275500535964966,1.0291399955749512,149883,0.7760000228881836,1.4600000381469727,2.181999921798706,81.0,1.6016830205917358,NMC-USD
2021-02-27,1.6577229499816895,1.00033700466156,139488,0.7760000228881836,1.4600000381469727,2.181999921798706,73.0,1.5625879764556885,NMC-USD
2021-02-28,1.6152859926223755,0.8709830045700073,13219,0.7760000228881836,1.4600000381469727,2.181999921798706,18.0,0.9526799917221069,NMC-USD
2021-03-01,1.79476797580719,0.9525910019874573,84833,0.7110000252723694,1.4459999799728394,2.2200000286102295,16.0,1.3948580026626587,NMC-USD
2021-03-02,1.6452410221099854,0.9778280258178711,86572,0.675000011920929,1.4149999618530273,2.2160000801086426,0.0,1.4434980154037476,NMC-USD
2021-03-03,1.665482997894287,1.1780979633331299,98332,0.7269999980926514,1.4700000286102295,2.252000093460083,0.0,1.6445469856262207,NMC-USD
2021-03-04,1.70694899559021,1.0105149745941162,5959,0.7820000052452087,1.5499999523162842,2.309000015258789,0.0,1.2461769580841064,NMC-USD
2021-03-05,1.4283839464187622,1.155938982963562,135239,0.7850000262260437,1.5540000200271606,2.2880001068115234,0.0,1.270097017288208,NMC-USD
2021-03-06,1.3862799406051636,1.194870948791504,81990,0.7850000262260437,1.5540000200271606,2.2880001068115234,36.0,1.3027160167694092,NMC-USD
2021-03-07,1.5591729879379272,1.3030550479888916,92361,0.7850000262260437,1.5540000200271606,2.2880001068115234,18.0,1.5560499429702759,NMC-USD
2021-03-08,1.7326630353927612,1.3445839881896973,91594,0.8500000238418579,1.5959999561309814,2.308000087738037,0.0,1.5335769653320312,NMC-USD
2021-03-09,1.6817829608917236,1.1738439798355103,120652,0.8209999799728394,1.5460000038146973,2.259000062942505,32.0,1.5200510025024414,NMC-USD
2021-03-10,1.6024049520492554,1.4282020330429077,43169,0.7919999957084656,1.5199999809265137,2.243000030517578,47.0,1.5060369968414307,NMC-USD
2021-03-11,1.8539760112762451,1.3491899967193604,1596,0.777999997138977,1.5269999504089355,2.2809998989105225,16.0,1.6357389688491821,NMC-USD
2021-03-12,1.8500880002975464,1.3731260299682617,131902,0.847000002861023,1.6349999904632568,2.4019999504089355,0.0,1.486556053161621,NMC-USD
2021-03-13,1.6215490102767944,1.4322140216827393,132637,0.847000002861023,1.6349999904632568,2.4019999504089355,0.0,1.5732229948043823,NMC-USD
2021-03-14,1.6548349857330322,1.50586998462677,127854,0.847000002861023,1.6349999904632568,2.4019999504089355,17.0,1.50586998462677,NMC-USD
2021-03-15,1.5282889604568481,1.3927730321884155,125940,0.8309999704360962,1.6069999933242798,2.368000030517578,39.0,1.437973976135254,NMC-USD
2021-03-16,1.6752710342407227,1.350350022315979,134411,0.8240000009536743,1.621000051498413,2.3910000324249268,54.0,1.527366042137146,NMC-USD
2021-03-17,1.5949100255966187,1.347538948059082,135011,0.7799999713897705,1.6410000324249268,2.437000036239624,32.0,1.5064979791641235,NMC-USD
2021-03-18,1.6011500358581543,1.471086025238037,132852,0.8690000176429749,1.7300000190734863,2.4760000705718994,63.0,1.5605100393295288,NMC-USD
2021-03-19,1.5740419626235962,1.4449490308761597,113510,0.8809999823570251,1.7319999933242798,2.4509999752044678,0.0,1.5164819955825806,NMC-USD
2021-03-20,1.64867103099823,1.4866989850997925,32389,0.8809999823570251,1.7319999933242798,2.4509999752044678,0.0,1.538195013999939,NMC-USD
2021-03-21,1.5751889944076538,1.4500449895858765,28617,0.8809999823570251,1.7319999933242798,2.4509999752044678,0.0,1.539270043373108,NMC-USD
2021-03-22,1.642935037612915,1.4445029497146606,37098,0.8600000143051147,1.684000015258789,2.382999897003174,32.0,1.4478559494018555,NMC-USD
2021-03-23,1.5203100442886353,1.4025319814682007,22051,0.8289999961853027,1.6380000114440918,2.3480000495910645,62.0,1.5121760368347168,NMC-USD
2021-03-24,1.5230460166931152,1.42848801612854,21001,0.8140000104904175,1.6139999628067017,2.313999891281128,16.0,1.4840129613876343,NMC-USD
2021-03-25,1.4990110397338867,1.3845579624176025,17206,0.8190000057220459,1.6139999628067017,2.3340001106262207,0.0,1.41970694065094,NMC-USD
2021-03-26,1.6313049793243408,1.3878999948501587,50558,0.8560000061988831,1.659999966621399,2.367000102996826,0.0,1.5542739629745483,NMC-USD
2021-03-27,1.611503005027771,1.52115797996521,23867,0.8560000061988831,1.659999966621399,2.367000102996826,0.0,1.5790990591049194,NMC-USD
2021-03-28,1.601119041442871,1.504431962966919,31145,0.8560000061988831,1.659999966621399,2.367000102996826,18.0,1.5929230451583862,NMC-USD
2021-03-29,1.607269048690796,1.5259449481964111,31677,0.890999972820282,1.7209999561309814,2.4240000247955322,17.0,1.5770889520645142,NMC-USD
2021-03-30,1.6731159687042236,1.5607830286026,29210,0.9100000262260437,1.7259999513626099,2.3959999084472656,0.0,1.6648839712142944,NMC-USD
2021-03-31,1.679942011833191,1.5640170574188232,33142,0.9380000233650208,1.746000051498413,2.424999952316284,33.0,1.5982539653778076,NMC-USD
2021-04-01,1.6202549934387207,1.5590070486068726,21932,0.9070000052452087,1.6790000200271606,2.3399999141693115,17.0,1.5827009677886963,NMC-USD
2021-04-02,1.6096409559249878,1.5377229452133179,27077,0.9070000052452087,1.6790000200271606,2.3399999141693115,0.0,1.5651299953460693,NMC-USD
2021-04-03,1.5768400430679321,1.509147047996521,18819,0.9070000052452087,1.6790000200271606,2.3399999141693115,37.0,1.524101972579956,NMC-USD
2021-04-04,1.5752179622650146,1.4765620231628418,20843,0.9070000052452087,1.6790000200271606,2.3399999141693115,57.0,1.4799050092697144,NMC-USD
2021-04-05,1.5930320024490356,1.461658000946045,21936,0.9409999847412109,1.7200000286102295,2.36299991607666,34.0,1.585121989250183,NMC-USD
2021-04-06,1.596024990081787,1.478553056716919,21065,0.871999979019165,1.656000018119812,2.315999984741211,47.0,1.565906047821045,NMC-USD
2021-04-07,1.566311001777649,1.4839450120925903,20824,0.8560000061988831,1.652999997138977,2.3350000381469727,16.0,1.5234379768371582,NMC-USD
2021-04-08,1.6357920169830322,1.514356017112732,26712,0.8399999737739563,1.6319999694824219,2.322000026702881,16.0,1.623626947402954,NMC-USD
2021-04-09,1.6474870443344116,1.5847879648208618,19180,0.8679999709129333,1.6660000085830688,2.3389999866485596,16.0,1.5884569883346558,NMC-USD
2021-04-10,1.6622509956359863,1.5862640142440796,21638,0.8679999709129333,1.6660000085830688,2.3389999866485596,18.0,1.625707983970642,NMC-USD
2021-04-11,1.7226029634475708,1.622791051864624,25690,0.8679999709129333,1.6660000085830688,2.3389999866485596,54.0,1.6916550397872925,NMC-USD
2021-04-12,1.7979090213775635,1.6811250448226929,36261,0.8899999856948853,1.6749999523162842,2.3469998836517334,16.0,1.7464749813079834,NMC-USD
2021-04-13,2.992577075958252,1.7425520420074463,201787,0.8399999737739563,1.6230000257492065,2.306999921798706,32.0,2.2396769523620605,NMC-USD
2021-04-14,3.224608898162842,1.9861899614334106,88386,0.8600000143051147,1.6380000114440918,2.325000047683716,80.0,2.090557098388672,NMC-USD
2021-04-15,3.4911959171295166,2.034374952316284,122247,0.7919999957084656,1.5299999713897705,2.2100000381469727,32.0,2.535335063934326,NMC-USD
2021-04-16,2.7112948894500732,2.3506009578704834,35936,0.8209999799728394,1.5729999542236328,2.260999917984009,33.0,2.549730062484741,NMC-USD
2021-04-17,3.547569990158081,2.548490047454834,136180,0.8209999799728394,1.5729999542236328,2.260999917984009,53.0,3.337265968322754,NMC-USD
2021-04-18,3.556751012802124,2.3838019371032715,52192,0.8209999799728394,1.5729999542236328,2.260999917984009,36.0,2.6617560386657715,NMC-USD
2021-04-19,2.686084032058716,2.393383026123047,21072,0.8309999704360962,1.6009999513626099,2.2939999103546143,63.0,2.4448659420013428,NMC-USD
2021-04-20,2.452035903930664,2.3482420444488525,15998,0.7950000166893005,1.562000036239624,2.259000062942505,16.0,2.439513921737671,NMC-USD
2021-04-21,2.4814329147338867,2.2268118858337402,20695,0.8019999861717224,1.5640000104904175,2.2639999389648438,48.0,2.3139638900756836,NMC-USD
2021-04-22,2.628380060195923,2.3085570335388184,36820,0.8019999861717224,1.5540000200271606,2.239000082015991,48.0,2.431058883666992,NMC-USD
2021-04-23,2.4440228939056396,1.8638999462127686,29742,0.8159999847412109,1.5670000314712524,2.250999927520752,17.0,2.1547698974609375,NMC-USD
2021-04-24,2.3223140239715576,2.123805046081543,23930,0.8159999847412109,1.5670000314712524,2.250999927520752,18.0,2.285531997680664,NMC-USD
2021-04-25,2.3632590770721436,2.224713087081909,24616,0.8159999847412109,1.5670000314712524,2.250999927520752,18.0,2.289989948272705,NMC-USD
2021-04-26,2.3814570903778076,2.2832889556884766,35221,0.8309999704360962,1.5700000524520874,2.24399995803833,0.0,2.334635019302368,NMC-USD
2021-04-27,2.3578829765319824,2.084599018096924,47683,0.878000020980835,1.621999979019165,2.2939999103546143,32.0,2.1453120708465576,NMC-USD
2021-04-28,2.150899887084961,1.9980930089950562,26147,0.8640000224113464,1.6200000047683716,2.299999952316284,0.0,2.0334219932556152,NMC-USD
2021-04-29,2.191092014312744,1.9468549489974976,19179,0.8669999837875366,1.6399999856948853,2.311000108718872,32.0,2.0621089935302734,NMC-USD
2021-04-30,2.143526077270508,2.005418062210083,19452,0.8569999933242798,1.63100004196167,2.3010001182556152,0.0,2.0794808864593506,NMC-USD
2021-05-01,2.2570340633392334,1.9948710203170776,22697,0.8569999933242798,1.63100004196167,2.3010001182556152,54.0,2.1591079235076904,NMC-USD
2021-05-02,2.3277299404144287,2.1195058822631836,25116,0.8569999933242798,1.63100004196167,2.3010001182556152,53.0,2.238224983215332,NMC-USD
2021-05-03,2.3922181129455566,2.2366600036621094,42694,0.8289999961853027,1.6069999933242798,2.2880001068115234,0.0,2.3608930110931396,NMC-USD
2021-05-04,2.434609889984131,2.1638779640197754,24107,0.8209999799728394,1.5920000076293945,2.2660000324249268,0.0,2.165580987930298,NMC-USD
2021-05-05,2.322175979614258,2.018203020095825,64969,0.8029999732971191,1.5839999914169312,2.259000062942505,16.0,2.08650803565979,NMC-USD
2021-05-06,2.279371976852417,1.7212640047073364,87849,0.796999990940094,1.5609999895095825,2.2360000610351562,32.0,1.788830041885376,NMC-USD
2021-05-07,2.2684450149536133,1.7901220321655273,59937,0.7710000276565552,1.5770000219345093,2.2769999504089355,17.0,2.070565938949585,NMC-USD
2021-05-08,2.2003660202026367,1.9516379833221436,36287,0.7710000276565552,1.5770000219345093,2.2769999504089355,54.0,1.9945499897003174,NMC-USD
2021-05-09,2.0275840759277344,1.806509017944336,75187,0.7710000276565552,1.5770000219345093,2.2769999504089355,37.0,1.900547981262207,NMC-USD
2021-05-10,2.061659097671509,1.8779950141906738,46745,0.7820000052452087,1.6019999980926514,2.319000005722046,65.0,1.9092700481414795,NMC-USD
