Feature,Importance,Metric,Ticker,Model,Scope
Close t-9,3.6762488738954335e-06,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-1,5.621293832597067e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-8,6.770701700487881e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-2,7.940094727394665e-06,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-3,8.814316877590574e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-7,1.5508236481587907e-05,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-1,1.627574166505007e-05,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-6,2.5030858841104567e-05,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-1,2.587928782018308e-05,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-5,3.662071305022077e-05,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-4,4.947033466256201e-05,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-2,5.634283514303982e-05,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-3,0.0002942577970329119,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-2,0.0017974054512509916,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-1,0.018842585356810226,mse,ETH,Bidirectional LSTM,1 day ahead
