Feature,LIME Weight,Predicted Close t+1,Date_dt,Model,Ticker,Scope,Date
Close_t-8,3.198928309759565,3.198928309759565,2022-04-04,Deep Learning LSTM,LTC,1 day ahead,2022-04-04
Close_t-9,3.0005114668164947,3.0005114668164947,2022-04-04,Deep Learning LSTM,LTC,1 day ahead,2022-04-04
Close_t-1,6.5843141897967845,6.5843141897967845,2022-04-05,Deep Learning LSTM,LTC,1 day ahead,2022-04-05
Close_t-2,6.513515612523209,6.513515612523209,2022-04-05,Deep Learning LSTM,LTC,1 day ahead,2022-04-05
Close_t-3,6.005959030400345,6.005959030400345,2022-04-05,Deep Learning LSTM,LTC,1 day ahead,2022-04-05
Close_t-4,5.42395135496492,5.42395135496492,2022-04-05,Deep Learning LSTM,LTC,1 day ahead,2022-04-05
Close_t-0,5.344617977849251,5.344617977849251,2022-04-05,Deep Learning LSTM,LTC,1 day ahead,2022-04-05
Close_t-5,4.979514194320617,4.979514194320617,2022-04-05,Deep Learning LSTM,LTC,1 day ahead,2022-04-05
Close_t-6,4.249377559220185,4.249377559220185,2022-04-05,Deep Learning LSTM,LTC,1 day ahead,2022-04-05
Close_t-7,3.693819071058686,3.693819071058686,2022-04-05,Deep Learning LSTM,LTC,1 day ahead,2022-04-05
Close_t-8,3.150007200052744,3.150007200052744,2022-04-05,Deep Learning LSTM,LTC,1 day ahead,2022-04-05
Close_t-9,2.9682829264330244,2.9682829264330244,2022-04-05,Deep Learning LSTM,LTC,1 day ahead,2022-04-05
Close_t-2,6.792064045629234,6.792064045629234,2022-04-06,Deep Learning LSTM,LTC,1 day ahead,2022-04-06
Close_t-1,6.767316289145242,6.767316289145242,2022-04-06,Deep Learning LSTM,LTC,1 day ahead,2022-04-06
Close_t-3,6.336332885373507,6.336332885373507,2022-04-06,Deep Learning LSTM,LTC,1 day ahead,2022-04-06
Close_t-0,5.592845981079973,5.592845981079973,2022-04-06,Deep Learning LSTM,LTC,1 day ahead,2022-04-06
Close_t-4,5.437240481003243,5.437240481003243,2022-04-06,Deep Learning LSTM,LTC,1 day ahead,2022-04-06
Close_t-5,4.983556121174758,4.983556121174758,2022-04-06,Deep Learning LSTM,LTC,1 day ahead,2022-04-06
Close_t-6,4.3887312808600125,4.3887312808600125,2022-04-06,Deep Learning LSTM,LTC,1 day ahead,2022-04-06
Close_t-7,3.6892919100249983,3.6892919100249983,2022-04-06,Deep Learning LSTM,LTC,1 day ahead,2022-04-06
Close_t-8,3.209851569453785,3.209851569453785,2022-04-06,Deep Learning LSTM,LTC,1 day ahead,2022-04-06
Close_t-9,2.928581651780999,2.928581651780999,2022-04-06,Deep Learning LSTM,LTC,1 day ahead,2022-04-06
Close_t-1,6.765643169987382,6.765643169987382,2022-04-07,Deep Learning LSTM,LTC,1 day ahead,2022-04-07
Close_t-2,6.665450382909839,6.665450382909839,2022-04-07,Deep Learning LSTM,LTC,1 day ahead,2022-04-07
Close_t-3,6.121434054113058,6.121434054113058,2022-04-07,Deep Learning LSTM,LTC,1 day ahead,2022-04-07
Close_t-4,5.658641604672918,5.658641604672918,2022-04-07,Deep Learning LSTM,LTC,1 day ahead,2022-04-07
Close_t-0,5.593489340491868,5.593489340491868,2022-04-07,Deep Learning LSTM,LTC,1 day ahead,2022-04-07
Close_t-5,4.811022064088245,4.811022064088245,2022-04-07,Deep Learning LSTM,LTC,1 day ahead,2022-04-07
Close_t-6,4.3108738594453975,4.3108738594453975,2022-04-07,Deep Learning LSTM,LTC,1 day ahead,2022-04-07
Close_t-7,3.7537344947783464,3.7537344947783464,2022-04-07,Deep Learning LSTM,LTC,1 day ahead,2022-04-07
Close_t-8,3.2608030452294083,3.2608030452294083,2022-04-07,Deep Learning LSTM,LTC,1 day ahead,2022-04-07
Close_t-9,2.71098308278697,2.71098308278697,2022-04-07,Deep Learning LSTM,LTC,1 day ahead,2022-04-07
Close_t-1,6.742610397169357,6.742610397169357,2022-04-08,Deep Learning LSTM,LTC,1 day ahead,2022-04-08
Close_t-2,6.608001233169159,6.608001233169159,2022-04-08,Deep Learning LSTM,LTC,1 day ahead,2022-04-08
Close_t-3,6.075615054491097,6.075615054491097,2022-04-08,Deep Learning LSTM,LTC,1 day ahead,2022-04-08
Close_t-4,5.444547345998295,5.444547345998295,2022-04-08,Deep Learning LSTM,LTC,1 day ahead,2022-04-08
Close_t-0,5.425008506977348,5.425008506977348,2022-04-08,Deep Learning LSTM,LTC,1 day ahead,2022-04-08
Close_t-5,4.8659453776386945,4.8659453776386945,2022-04-08,Deep Learning LSTM,LTC,1 day ahead,2022-04-08
Close_t-6,4.190778945657955,4.190778945657955,2022-04-08,Deep Learning LSTM,LTC,1 day ahead,2022-04-08
Close_t-7,3.7702912990640343,3.7702912990640343,2022-04-08,Deep Learning LSTM,LTC,1 day ahead,2022-04-08
Close_t-8,2.9990828455722665,2.9990828455722665,2022-04-08,Deep Learning LSTM,LTC,1 day ahead,2022-04-08
Close_t-9,2.807644237896454,2.807644237896454,2022-04-08,Deep Learning LSTM,LTC,1 day ahead,2022-04-08
Close_t-1,6.735008204632495,6.735008204632495,2022-04-09,Deep Learning LSTM,LTC,1 day ahead,2022-04-09
Close_t-2,6.678006503785357,6.678006503785357,2022-04-09,Deep Learning LSTM,LTC,1 day ahead,2022-04-09
Close_t-3,6.1642372637675615,6.1642372637675615,2022-04-09,Deep Learning LSTM,LTC,1 day ahead,2022-04-09
Close_t-0,5.671316199010978,5.671316199010978,2022-04-09,Deep Learning LSTM,LTC,1 day ahead,2022-04-09
Close_t-4,5.586497811960608,5.586497811960608,2022-04-09,Deep Learning LSTM,LTC,1 day ahead,2022-04-09
Close_t-5,4.833109080300118,4.833109080300118,2022-04-09,Deep Learning LSTM,LTC,1 day ahead,2022-04-09
Close_t-6,4.29218463730578,4.29218463730578,2022-04-09,Deep Learning LSTM,LTC,1 day ahead,2022-04-09
Close_t-7,3.705075206300746,3.705075206300746,2022-04-09,Deep Learning LSTM,LTC,1 day ahead,2022-04-09
Close_t-8,3.345767811451416,3.345767811451416,2022-04-09,Deep Learning LSTM,LTC,1 day ahead,2022-04-09
Close_t-9,2.8339555451169667,2.8339555451169667,2022-04-09,Deep Learning LSTM,LTC,1 day ahead,2022-04-09
Close_t-1,6.6824099066767175,6.6824099066767175,2022-04-10,Deep Learning LSTM,LTC,1 day ahead,2022-04-10
Close_t-2,6.592498936336643,6.592498936336643,2022-04-10,Deep Learning LSTM,LTC,1 day ahead,2022-04-10
Close_t-3,6.2266519448120645,6.2266519448120645,2022-04-10,Deep Learning LSTM,LTC,1 day ahead,2022-04-10
Close_t-0,5.573457040789588,5.573457040789588,2022-04-10,Deep Learning LSTM,LTC,1 day ahead,2022-04-10
Close_t-4,5.491605057847182,5.491605057847182,2022-04-10,Deep Learning LSTM,LTC,1 day ahead,2022-04-10
Close_t-5,4.938428568626462,4.938428568626462,2022-04-10,Deep Learning LSTM,LTC,1 day ahead,2022-04-10
Close_t-6,4.140924295173134,4.140924295173134,2022-04-10,Deep Learning LSTM,LTC,1 day ahead,2022-04-10
Close_t-7,3.4866110501136975,3.4866110501136975,2022-04-10,Deep Learning LSTM,LTC,1 day ahead,2022-04-10
Close_t-8,3.2248137968071235,3.2248137968071235,2022-04-10,Deep Learning LSTM,LTC,1 day ahead,2022-04-10
Close_t-9,2.751358110645631,2.751358110645631,2022-04-10,Deep Learning LSTM,LTC,1 day ahead,2022-04-10
Close_t-1,6.7758221811141395,6.7758221811141395,2022-04-11,Deep Learning LSTM,LTC,1 day ahead,2022-04-11
Close_t-2,6.706567432933739,6.706567432933739,2022-04-11,Deep Learning LSTM,LTC,1 day ahead,2022-04-11
Close_t-3,6.22130232501353,6.22130232501353,2022-04-11,Deep Learning LSTM,LTC,1 day ahead,2022-04-11
Close_t-4,5.592262934478752,5.592262934478752,2022-04-11,Deep Learning LSTM,LTC,1 day ahead,2022-04-11
Close_t-0,5.40932268068611,5.40932268068611,2022-04-11,Deep Learning LSTM,LTC,1 day ahead,2022-04-11
Close_t-5,4.8123348869402935,4.8123348869402935,2022-04-11,Deep Learning LSTM,LTC,1 day ahead,2022-04-11
Close_t-6,4.135637362754601,4.135637362754601,2022-04-11,Deep Learning LSTM,LTC,1 day ahead,2022-04-11
Close_t-7,3.574727168160289,3.574727168160289,2022-04-11,Deep Learning LSTM,LTC,1 day ahead,2022-04-11
Close_t-8,3.1974123282839155,3.1974123282839155,2022-04-11,Deep Learning LSTM,LTC,1 day ahead,2022-04-11
Close_t-9,2.618744485729158,2.618744485729158,2022-04-11,Deep Learning LSTM,LTC,1 day ahead,2022-04-11
Close_t-1,6.785107891690225,6.785107891690225,2022-04-12,Deep Learning LSTM,LTC,1 day ahead,2022-04-12
Close_t-2,6.77802828590527,6.77802828590527,2022-04-12,Deep Learning LSTM,LTC,1 day ahead,2022-04-12
Close_t-3,6.044095039880178,6.044095039880178,2022-04-12,Deep Learning LSTM,LTC,1 day ahead,2022-04-12
Close_t-0,5.6357015441317495,5.6357015441317495,2022-04-12,Deep Learning LSTM,LTC,1 day ahead,2022-04-12
Close_t-4,5.416375940993507,5.416375940993507,2022-04-12,Deep Learning LSTM,LTC,1 day ahead,2022-04-12
Close_t-5,4.7791298226309475,4.7791298226309475,2022-04-12,Deep Learning LSTM,LTC,1 day ahead,2022-04-12
Close_t-6,4.008539339675655,4.008539339675655,2022-04-12,Deep Learning LSTM,LTC,1 day ahead,2022-04-12
Close_t-7,3.7085987817577504,3.7085987817577504,2022-04-12,Deep Learning LSTM,LTC,1 day ahead,2022-04-12
Close_t-8,3.02252649423981,3.02252649423981,2022-04-12,Deep Learning LSTM,LTC,1 day ahead,2022-04-12
Close_t-9,2.7763048321862356,2.7763048321862356,2022-04-12,Deep Learning LSTM,LTC,1 day ahead,2022-04-12
Close_t-2,6.8381354439822415,6.8381354439822415,2022-04-13,Deep Learning LSTM,LTC,1 day ahead,2022-04-13
Close_t-1,6.816359253939583,6.816359253939583,2022-04-13,Deep Learning LSTM,LTC,1 day ahead,2022-04-13
Close_t-3,6.168460091436418,6.168460091436418,2022-04-13,Deep Learning LSTM,LTC,1 day ahead,2022-04-13
Close_t-0,5.749403863791834,5.749403863791834,2022-04-13,Deep Learning LSTM,LTC,1 day ahead,2022-04-13
Close_t-4,5.393404771259011,5.393404771259011,2022-04-13,Deep Learning LSTM,LTC,1 day ahead,2022-04-13
Close_t-5,4.8070591101651345,4.8070591101651345,2022-04-13,Deep Learning LSTM,LTC,1 day ahead,2022-04-13
Close_t-6,4.112030295223395,4.112030295223395,2022-04-13,Deep Learning LSTM,LTC,1 day ahead,2022-04-13
Close_t-7,3.738995610857741,3.738995610857741,2022-04-13,Deep Learning LSTM,LTC,1 day ahead,2022-04-13
Close_t-8,3.1554641125402036,3.1554641125402036,2022-04-13,Deep Learning LSTM,LTC,1 day ahead,2022-04-13
Close_t-9,2.8945794221851315,2.8945794221851315,2022-04-13,Deep Learning LSTM,LTC,1 day ahead,2022-04-13
Close_t-1,6.682400692493636,6.682400692493636,2022-04-14,Deep Learning LSTM,LTC,1 day ahead,2022-04-14
Close_t-2,6.532526964632017,6.532526964632017,2022-04-14,Deep Learning LSTM,LTC,1 day ahead,2022-04-14
Close_t-3,6.117660280682069,6.117660280682069,2022-04-14,Deep Learning LSTM,LTC,1 day ahead,2022-04-14
Close_t-0,5.496337806932253,5.496337806932253,2022-04-14,Deep Learning LSTM,LTC,1 day ahead,2022-04-14
Close_t-4,5.45835016424235,5.45835016424235,2022-04-14,Deep Learning LSTM,LTC,1 day ahead,2022-04-14
Close_t-5,4.6725165772766175,4.6725165772766175,2022-04-14,Deep Learning LSTM,LTC,1 day ahead,2022-04-14
Close_t-6,3.962162134410494,3.962162134410494,2022-04-14,Deep Learning LSTM,LTC,1 day ahead,2022-04-14
Close_t-7,3.5312303397340417,3.5312303397340417,2022-04-14,Deep Learning LSTM,LTC,1 day ahead,2022-04-14
Close_t-8,3.083017712038109,3.083017712038109,2022-04-14,Deep Learning LSTM,LTC,1 day ahead,2022-04-14
Close_t-9,2.7064600615347545,2.7064600615347545,2022-04-14,Deep Learning LSTM,LTC,1 day ahead,2022-04-14
Close_t-1,6.888223417147517,6.888223417147517,2022-04-15,Deep Learning LSTM,LTC,1 day ahead,2022-04-15
Close_t-2,6.736936471920984,6.736936471920984,2022-04-15,Deep Learning LSTM,LTC,1 day ahead,2022-04-15
Close_t-3,6.148000441367226,6.148000441367226,2022-04-15,Deep Learning LSTM,LTC,1 day ahead,2022-04-15
Close_t-0,5.698785065054596,5.698785065054596,2022-04-15,Deep Learning LSTM,LTC,1 day ahead,2022-04-15
Close_t-4,5.49747816650572,5.49747816650572,2022-04-15,Deep Learning LSTM,LTC,1 day ahead,2022-04-15
Close_t-5,4.748901345565288,4.748901345565288,2022-04-15,Deep Learning LSTM,LTC,1 day ahead,2022-04-15
Close_t-6,4.140400139785396,4.140400139785396,2022-04-15,Deep Learning LSTM,LTC,1 day ahead,2022-04-15
Close_t-7,3.4351816222303713,3.4351816222303713,2022-04-15,Deep Learning LSTM,LTC,1 day ahead,2022-04-15
Close_t-8,3.2155520881829385,3.2155520881829385,2022-04-15,Deep Learning LSTM,LTC,1 day ahead,2022-04-15
Close_t-9,2.813195086062278,2.813195086062278,2022-04-15,Deep Learning LSTM,LTC,1 day ahead,2022-04-15
Close_t-2,6.66664590965631,6.66664590965631,2022-04-16,Deep Learning LSTM,LTC,1 day ahead,2022-04-16
Close_t-1,6.635512814032332,6.635512814032332,2022-04-16,Deep Learning LSTM,LTC,1 day ahead,2022-04-16
Close_t-3,6.287930681286048,6.287930681286048,2022-04-16,Deep Learning LSTM,LTC,1 day ahead,2022-04-16
Close_t-0,5.455126496597626,5.455126496597626,2022-04-16,Deep Learning LSTM,LTC,1 day ahead,2022-04-16
Close_t-4,5.369503147663977,5.369503147663977,2022-04-16,Deep Learning LSTM,LTC,1 day ahead,2022-04-16
Close_t-5,4.850735441066618,4.850735441066618,2022-04-16,Deep Learning LSTM,LTC,1 day ahead,2022-04-16
Close_t-6,4.019128086631074,4.019128086631074,2022-04-16,Deep Learning LSTM,LTC,1 day ahead,2022-04-16
Close_t-7,3.6598091191952538,3.6598091191952538,2022-04-16,Deep Learning LSTM,LTC,1 day ahead,2022-04-16
Close_t-8,3.1963957759583916,3.1963957759583916,2022-04-16,Deep Learning LSTM,LTC,1 day ahead,2022-04-16
Close_t-9,2.8549903586933207,2.8549903586933207,2022-04-16,Deep Learning LSTM,LTC,1 day ahead,2022-04-16
Close_t-1,6.691886388814488,6.691886388814488,2022-04-17,Deep Learning LSTM,LTC,1 day ahead,2022-04-17
Close_t-2,6.690245242088002,6.690245242088002,2022-04-17,Deep Learning LSTM,LTC,1 day ahead,2022-04-17
Close_t-3,6.363275892885729,6.363275892885729,2022-04-17,Deep Learning LSTM,LTC,1 day ahead,2022-04-17
Close_t-0,5.445582300170285,5.445582300170285,2022-04-17,Deep Learning LSTM,LTC,1 day ahead,2022-04-17
Close_t-4,5.431032005350924,5.431032005350924,2022-04-17,Deep Learning LSTM,LTC,1 day ahead,2022-04-17
Close_t-5,4.829824872896197,4.829824872896197,2022-04-17,Deep Learning LSTM,LTC,1 day ahead,2022-04-17
Close_t-6,4.2536434733601,4.2536434733601,2022-04-17,Deep Learning LSTM,LTC,1 day ahead,2022-04-17
Close_t-7,3.60753807503107,3.60753807503107,2022-04-17,Deep Learning LSTM,LTC,1 day ahead,2022-04-17
Close_t-8,3.2943805268951087,3.2943805268951087,2022-04-17,Deep Learning LSTM,LTC,1 day ahead,2022-04-17
Close_t-9,2.7592984157986664,2.7592984157986664,2022-04-17,Deep Learning LSTM,LTC,1 day ahead,2022-04-17
Close_t-2,6.614126478943352,6.614126478943352,2022-04-18,Deep Learning LSTM,LTC,1 day ahead,2022-04-18
Close_t-1,6.5987034806428015,6.5987034806428015,2022-04-18,Deep Learning LSTM,LTC,1 day ahead,2022-04-18
Close_t-3,6.2027624217977255,6.2027624217977255,2022-04-18,Deep Learning LSTM,LTC,1 day ahead,2022-04-18
Close_t-0,5.571379559731344,5.571379559731344,2022-04-18,Deep Learning LSTM,LTC,1 day ahead,2022-04-18
Close_t-4,5.563358042424817,5.563358042424817,2022-04-18,Deep Learning LSTM,LTC,1 day ahead,2022-04-18
Close_t-5,4.846910324172388,4.846910324172388,2022-04-18,Deep Learning LSTM,LTC,1 day ahead,2022-04-18
Close_t-6,4.235420223192006,4.235420223192006,2022-04-18,Deep Learning LSTM,LTC,1 day ahead,2022-04-18
Close_t-7,3.692608466550319,3.692608466550319,2022-04-18,Deep Learning LSTM,LTC,1 day ahead,2022-04-18
Close_t-8,3.221136315487324,3.221136315487324,2022-04-18,Deep Learning LSTM,LTC,1 day ahead,2022-04-18
Close_t-9,2.637173130847937,2.637173130847937,2022-04-18,Deep Learning LSTM,LTC,1 day ahead,2022-04-18
Close_t-2,6.711051803982805,6.711051803982805,2022-04-19,Deep Learning LSTM,LTC,1 day ahead,2022-04-19
Close_t-1,6.644128229274492,6.644128229274492,2022-04-19,Deep Learning LSTM,LTC,1 day ahead,2022-04-19
Close_t-3,6.282626427970068,6.282626427970068,2022-04-19,Deep Learning LSTM,LTC,1 day ahead,2022-04-19
Close_t-4,5.693836931707282,5.693836931707282,2022-04-19,Deep Learning LSTM,LTC,1 day ahead,2022-04-19
Close_t-0,5.589706091805047,5.589706091805047,2022-04-19,Deep Learning LSTM,LTC,1 day ahead,2022-04-19
Close_t-5,4.736449520957305,4.736449520957305,2022-04-19,Deep Learning LSTM,LTC,1 day ahead,2022-04-19
Close_t-6,4.261823686194649,4.261823686194649,2022-04-19,Deep Learning LSTM,LTC,1 day ahead,2022-04-19
Close_t-7,3.7076174050019417,3.7076174050019417,2022-04-19,Deep Learning LSTM,LTC,1 day ahead,2022-04-19
Close_t-8,3.151092890409428,3.151092890409428,2022-04-19,Deep Learning LSTM,LTC,1 day ahead,2022-04-19
Close_t-9,2.8644111599166577,2.8644111599166577,2022-04-19,Deep Learning LSTM,LTC,1 day ahead,2022-04-19
Close_t-1,6.804608643708022,6.804608643708022,2022-04-20,Deep Learning LSTM,LTC,1 day ahead,2022-04-20
Close_t-2,6.596301048437229,6.596301048437229,2022-04-20,Deep Learning LSTM,LTC,1 day ahead,2022-04-20
Close_t-3,6.195733582753849,6.195733582753849,2022-04-20,Deep Learning LSTM,LTC,1 day ahead,2022-04-20
Close_t-0,5.384810453771094,5.384810453771094,2022-04-20,Deep Learning LSTM,LTC,1 day ahead,2022-04-20
Close_t-4,5.379867530657046,5.379867530657046,2022-04-20,Deep Learning LSTM,LTC,1 day ahead,2022-04-20
Close_t-5,4.7389216436469175,4.7389216436469175,2022-04-20,Deep Learning LSTM,LTC,1 day ahead,2022-04-20
Close_t-6,4.295464889265523,4.295464889265523,2022-04-20,Deep Learning LSTM,LTC,1 day ahead,2022-04-20
Close_t-7,3.652409768747338,3.652409768747338,2022-04-20,Deep Learning LSTM,LTC,1 day ahead,2022-04-20
Close_t-8,3.1816257608793603,3.1816257608793603,2022-04-20,Deep Learning LSTM,LTC,1 day ahead,2022-04-20
Close_t-9,2.7585119493054133,2.7585119493054133,2022-04-20,Deep Learning LSTM,LTC,1 day ahead,2022-04-20
Close_t-1,6.7424781879635045,6.7424781879635045,2022-04-21,Deep Learning LSTM,LTC,1 day ahead,2022-04-21
Close_t-2,6.539390995302877,6.539390995302877,2022-04-21,Deep Learning LSTM,LTC,1 day ahead,2022-04-21
Close_t-3,6.142203648303676,6.142203648303676,2022-04-21,Deep Learning LSTM,LTC,1 day ahead,2022-04-21
Close_t-0,5.593513036532593,5.593513036532593,2022-04-21,Deep Learning LSTM,LTC,1 day ahead,2022-04-21
Close_t-4,5.4465994735133965,5.4465994735133965,2022-04-21,Deep Learning LSTM,LTC,1 day ahead,2022-04-21
Close_t-5,4.762839453103636,4.762839453103636,2022-04-21,Deep Learning LSTM,LTC,1 day ahead,2022-04-21
Close_t-6,4.156675148666226,4.156675148666226,2022-04-21,Deep Learning LSTM,LTC,1 day ahead,2022-04-21
Close_t-7,3.617118888440587,3.617118888440587,2022-04-21,Deep Learning LSTM,LTC,1 day ahead,2022-04-21
Close_t-8,3.025625135044979,3.025625135044979,2022-04-21,Deep Learning LSTM,LTC,1 day ahead,2022-04-21
Close_t-9,2.7904268061925284,2.7904268061925284,2022-04-21,Deep Learning LSTM,LTC,1 day ahead,2022-04-21
Close_t-2,6.609029518183308,6.609029518183308,2022-04-22,Deep Learning LSTM,LTC,1 day ahead,2022-04-22
Close_t-1,6.510424883479351,6.510424883479351,2022-04-22,Deep Learning LSTM,LTC,1 day ahead,2022-04-22
Close_t-3,6.167420884858385,6.167420884858385,2022-04-22,Deep Learning LSTM,LTC,1 day ahead,2022-04-22
Close_t-4,5.469574061165961,5.469574061165961,2022-04-22,Deep Learning LSTM,LTC,1 day ahead,2022-04-22
Close_t-0,5.3506933209986265,5.3506933209986265,2022-04-22,Deep Learning LSTM,LTC,1 day ahead,2022-04-22
Close_t-5,4.689611593892416,4.689611593892416,2022-04-22,Deep Learning LSTM,LTC,1 day ahead,2022-04-22
Close_t-6,4.089173617950826,4.089173617950826,2022-04-22,Deep Learning LSTM,LTC,1 day ahead,2022-04-22
Close_t-7,3.6062416946223714,3.6062416946223714,2022-04-22,Deep Learning LSTM,LTC,1 day ahead,2022-04-22
Close_t-8,3.269979874561955,3.269979874561955,2022-04-22,Deep Learning LSTM,LTC,1 day ahead,2022-04-22
Close_t-9,2.7834338586425225,2.7834338586425225,2022-04-22,Deep Learning LSTM,LTC,1 day ahead,2022-04-22
Close_t-2,6.77717586584753,6.77717586584753,2022-04-23,Deep Learning LSTM,LTC,1 day ahead,2022-04-23
Close_t-1,6.675646896761352,6.675646896761352,2022-04-23,Deep Learning LSTM,LTC,1 day ahead,2022-04-23
Close_t-3,6.389564088329637,6.389564088329637,2022-04-23,Deep Learning LSTM,LTC,1 day ahead,2022-04-23
Close_t-4,5.5765754972489665,5.5765754972489665,2022-04-23,Deep Learning LSTM,LTC,1 day ahead,2022-04-23
Close_t-0,5.343080586726764,5.343080586726764,2022-04-23,Deep Learning LSTM,LTC,1 day ahead,2022-04-23
Close_t-5,4.807198800316525,4.807198800316525,2022-04-23,Deep Learning LSTM,LTC,1 day ahead,2022-04-23
Close_t-6,4.2722422476651385,4.2722422476651385,2022-04-23,Deep Learning LSTM,LTC,1 day ahead,2022-04-23
Close_t-7,3.6163256547147555,3.6163256547147555,2022-04-23,Deep Learning LSTM,LTC,1 day ahead,2022-04-23
Close_t-8,3.239037039885221,3.239037039885221,2022-04-23,Deep Learning LSTM,LTC,1 day ahead,2022-04-23
Close_t-9,2.871634412358548,2.871634412358548,2022-04-23,Deep Learning LSTM,LTC,1 day ahead,2022-04-23
Close_t-1,6.780992256888645,6.780992256888645,2022-04-24,Deep Learning LSTM,LTC,1 day ahead,2022-04-24
Close_t-2,6.772918168349511,6.772918168349511,2022-04-24,Deep Learning LSTM,LTC,1 day ahead,2022-04-24
Close_t-3,6.229739133575019,6.229739133575019,2022-04-24,Deep Learning LSTM,LTC,1 day ahead,2022-04-24
Close_t-4,5.602660028794159,5.602660028794159,2022-04-24,Deep Learning LSTM,LTC,1 day ahead,2022-04-24
Close_t-0,5.547632276155412,5.547632276155412,2022-04-24,Deep Learning LSTM,LTC,1 day ahead,2022-04-24
Close_t-5,4.892127138853698,4.892127138853698,2022-04-24,Deep Learning LSTM,LTC,1 day ahead,2022-04-24
Close_t-6,4.235075084641822,4.235075084641822,2022-04-24,Deep Learning LSTM,LTC,1 day ahead,2022-04-24
Close_t-7,3.6502248244309463,3.6502248244309463,2022-04-24,Deep Learning LSTM,LTC,1 day ahead,2022-04-24
Close_t-8,3.15331589010562,3.15331589010562,2022-04-24,Deep Learning LSTM,LTC,1 day ahead,2022-04-24
Close_t-9,2.8296720365588497,2.8296720365588497,2022-04-24,Deep Learning LSTM,LTC,1 day ahead,2022-04-24
Close_t-1,6.699699149294342,6.699699149294342,2022-04-25,Deep Learning LSTM,LTC,1 day ahead,2022-04-25
Close_t-2,6.642305396266741,6.642305396266741,2022-04-25,Deep Learning LSTM,LTC,1 day ahead,2022-04-25
Close_t-3,5.98874085626089,5.98874085626089,2022-04-25,Deep Learning LSTM,LTC,1 day ahead,2022-04-25
Close_t-0,5.4439187459564335,5.4439187459564335,2022-04-25,Deep Learning LSTM,LTC,1 day ahead,2022-04-25
Close_t-4,5.320341294894147,5.320341294894147,2022-04-25,Deep Learning LSTM,LTC,1 day ahead,2022-04-25
Close_t-5,4.8911847635459305,4.8911847635459305,2022-04-25,Deep Learning LSTM,LTC,1 day ahead,2022-04-25
Close_t-6,4.060127648029041,4.060127648029041,2022-04-25,Deep Learning LSTM,LTC,1 day ahead,2022-04-25
Close_t-7,3.722305400278774,3.722305400278774,2022-04-25,Deep Learning LSTM,LTC,1 day ahead,2022-04-25
Close_t-8,3.1205343133856367,3.1205343133856367,2022-04-25,Deep Learning LSTM,LTC,1 day ahead,2022-04-25
Close_t-9,2.7501346565602183,2.7501346565602183,2022-04-25,Deep Learning LSTM,LTC,1 day ahead,2022-04-25
Close_t-2,6.605466302894966,6.605466302894966,2022-04-26,Deep Learning LSTM,LTC,1 day ahead,2022-04-26
Close_t-1,6.577900284496518,6.577900284496518,2022-04-26,Deep Learning LSTM,LTC,1 day ahead,2022-04-26
Close_t-3,6.144831583291486,6.144831583291486,2022-04-26,Deep Learning LSTM,LTC,1 day ahead,2022-04-26
Close_t-4,5.557363854041201,5.557363854041201,2022-04-26,Deep Learning LSTM,LTC,1 day ahead,2022-04-26
Close_t-0,5.548710110719364,5.548710110719364,2022-04-26,Deep Learning LSTM,LTC,1 day ahead,2022-04-26
Close_t-5,4.816536417557232,4.816536417557232,2022-04-26,Deep Learning LSTM,LTC,1 day ahead,2022-04-26
Close_t-6,4.218631268213907,4.218631268213907,2022-04-26,Deep Learning LSTM,LTC,1 day ahead,2022-04-26
Close_t-7,3.5981888597000315,3.5981888597000315,2022-04-26,Deep Learning LSTM,LTC,1 day ahead,2022-04-26
Close_t-8,3.2516535962055992,3.2516535962055992,2022-04-26,Deep Learning LSTM,LTC,1 day ahead,2022-04-26
Close_t-9,2.665525080419788,2.665525080419788,2022-04-26,Deep Learning LSTM,LTC,1 day ahead,2022-04-26
Close_t-1,6.825840501199523,6.825840501199523,2022-04-27,Deep Learning LSTM,LTC,1 day ahead,2022-04-27
Close_t-2,6.558537640982094,6.558537640982094,2022-04-27,Deep Learning LSTM,LTC,1 day ahead,2022-04-27
Close_t-3,6.205083638893293,6.205083638893293,2022-04-27,Deep Learning LSTM,LTC,1 day ahead,2022-04-27
Close_t-0,5.570126034115442,5.570126034115442,2022-04-27,Deep Learning LSTM,LTC,1 day ahead,2022-04-27
Close_t-4,5.312832971361664,5.312832971361664,2022-04-27,Deep Learning LSTM,LTC,1 day ahead,2022-04-27
Close_t-5,4.739065041872292,4.739065041872292,2022-04-27,Deep Learning LSTM,LTC,1 day ahead,2022-04-27
Close_t-6,4.235012135916386,4.235012135916386,2022-04-27,Deep Learning LSTM,LTC,1 day ahead,2022-04-27
Close_t-7,3.5162228737574597,3.5162228737574597,2022-04-27,Deep Learning LSTM,LTC,1 day ahead,2022-04-27
Close_t-8,3.009524440091914,3.009524440091914,2022-04-27,Deep Learning LSTM,LTC,1 day ahead,2022-04-27
Close_t-9,2.748995735888563,2.748995735888563,2022-04-27,Deep Learning LSTM,LTC,1 day ahead,2022-04-27
Close_t-1,6.838530557479591,6.838530557479591,2022-04-28,Deep Learning LSTM,LTC,1 day ahead,2022-04-28
Close_t-2,6.553818265607315,6.553818265607315,2022-04-28,Deep Learning LSTM,LTC,1 day ahead,2022-04-28
